"","type","variable","obs","pred"
"2079...6318","calibration","clay",9,6.4510404787754
"1031...6319","calibration","clay",18,21.8715587338837
"1393...6320","calibration","clay",22,21.6022878751339
"723...6321","calibration","clay",23,23.5143192740988
"4145...6322","calibration","clay",11,8.05045337967053
"3935...6323","calibration","clay",26.7900009,24.8232651957763
"853...6324","calibration","clay",23,22.9183474810046
"4298...6325","calibration","clay",4.73000002,6.5644429961477
"4136...6326","calibration","clay",12,15.3639656247971
"1663...6327","calibration","clay",5,13.6933732843597
"1697...6328","calibration","clay",6,10.0775167760338
"1075...6329","calibration","clay",19,21.5610028291365
"2081...6330","calibration","clay",8,3.38370821745767
"6686...6331","calibration","clay",22.25,19.0475741431931
"1429...6332","calibration","clay",21,22.1769520086414
"1347...6333","calibration","clay",20,25.392228303347
"1865...6334","calibration","clay",21,21.0855832213165
"715...6335","calibration","clay",20,20.1883791742625
"4229...6336","calibration","clay",19,17.5025187316169
"1993...6337","calibration","clay",29,31.2650834061204
"1203...6338","calibration","clay",24,23.5733478034696
"1085...6339","calibration","clay",24,26.5825516316165
"1159...6340","calibration","clay",31,27.6446855291924
"3388...6341","calibration","clay",11,11.3207923897592
"949...6342","calibration","clay",11,18.0841766702581
"1861...6343","calibration","clay",30,23.4599046866836
"1369...6344","calibration","clay",27,26.4089695938133
"1073...6345","calibration","clay",22,23.3154989986186
"1671...6346","calibration","clay",39,26.4985766167571
"2186...6347","calibration","clay",23,24.9174854853144
"1191...6348","calibration","clay",24,27.1337803647284
"899...6349","calibration","clay",37,33.766086200353
"1217...6350","calibration","clay",31,27.4856013560643
"6543...6351","calibration","clay",30.5900002,33.7575231942891
"7683...6352","calibration","clay",40,35.8739943535506
"1613...6353","calibration","clay",29,23.5796895453544
"2015...6354","calibration","clay",23,24.640553879838
"6395...6355","calibration","clay",22.0699997,20.4309970434498
"3951...6356","calibration","clay",17,14.4845353633897
"8529...6357","calibration","clay",10,13.1945810904242
"2115...6358","calibration","clay",23,26.2698961183642
"6386...6359","calibration","clay",26.0300007,21.964925657153
"7962...6360","calibration","clay",23,20.6163809152146
"4167...6361","calibration","clay",37,43.3692750300348
"3731...6362","calibration","clay",38,36.5307567760764
"6468...6363","calibration","clay",49.75,53.5598226143597
"3919...6364","calibration","clay",22,18.9120711843904
"5970...6365","calibration","clay",20,22.4769667893667
"2202...6366","calibration","clay",22,21.0030054849836
"4026...6367","calibration","clay",22,19.6750748115882
"2062...6368","calibration","clay",10,9.34864889654583
"4953...6369","calibration","clay",12.5699997,10.695254398915
"3413...6370","calibration","clay",21,15.6391602701989
"3430...6371","calibration","clay",14,8.25595892086976
"1453...6372","calibration","clay",23,23.6618385740076
"1343...6373","calibration","clay",22,22.5902746936171
"8555...6374","calibration","clay",16,10.9034342390203
"2065...6375","calibration","clay",10,6.94545462356016
"6397...6376","calibration","clay",22.4799995,20.1559285401897
"4163...6377","calibration","clay",33,32.4886281851789
"2134...6378","calibration","clay",20,19.9561652786147
"2057...6379","calibration","clay",9,10.1662861024584
"727...6380","calibration","clay",22,20.704952522835
"3976...6381","calibration","clay",15.6300001,10.6198932465488
"424...6382","calibration","clay",22,23.3433306220455
"7779...6383","calibration","clay",20,18.7642497714457
"6702...6384","calibration","clay",16,21.8942318362699
"1259...6385","calibration","clay",21,23.628939710471
"6885...6386","calibration","clay",22,20.5073225208071
"7877...6387","calibration","clay",5,14.2732751933575
"1371...6388","calibration","clay",23,24.4151148205269
"1485...6389","calibration","clay",21,21.0077917535854
"8410...6390","calibration","clay",43,38.2432391716568
"1473...6391","calibration","clay",25,23.341368864267
"8397...6392","calibration","clay",44,42.0259335442147
"2146...6393","calibration","clay",24,21.4750546219232
"1579...6394","calibration","clay",25,20.9962205201662
"6477...6395","calibration","clay",31.8199997,31.3187225580361
"1737...6396","calibration","clay",21,27.0335468477989
"945...6397","calibration","clay",18,22.3904264809914
"4575...6398","calibration","clay",32,28.9113211838455
"2053...6399","calibration","clay",11,13.0680215927394
"1261...6400","calibration","clay",20,22.2922958985899
"699...6401","calibration","clay",24,23.5493054635381
"4146...6402","calibration","clay",4,3.25426184454325
"4212...6403","calibration","clay",30,22.7409893939752
"6171...6404","calibration","clay",27.4200001,22.7963375260781
"5533...6405","calibration","clay",5.48000002,1.04805854640573
"7780...6406","calibration","clay",20,19.1283686312351
"6396...6407","calibration","clay",24.3600006,19.4187515614394
"4193...6408","calibration","clay",25,20.9541140187356
"1721...6409","calibration","clay",24,24.0793304126765
"8256...6410","calibration","clay",38,29.9702891565024
"4160...6411","calibration","clay",34,36.1378320024902
"1743...6412","calibration","clay",20,20.9131819968879
"7876...6413","calibration","clay",9,12.8463763484197
"1595...6414","calibration","clay",25,22.3668633066054
"1283...6415","calibration","clay",25,23.5308995453113
"1835...6416","calibration","clay",22,23.3166438008183
"711...6417","calibration","clay",23,22.3019707077925
"8375...6418","calibration","clay",29,30.5555261219993
"4169...6419","calibration","clay",35,33.2311161786352
"4554...6420","calibration","clay",22,23.1559469441851
"3436...6421","calibration","clay",11,5.80170788450815
"3446...6422","calibration","clay",22,15.5905045798381
"3449...6423","calibration","clay",12,6.48715689159012
"4228...6424","calibration","clay",21,17.9034623701918
"2017...6425","calibration","clay",22,24.4011040254162
"6418...6426","calibration","clay",25.1000004,24.2352282358953
"929...6427","calibration","clay",23,19.1700642738592
"2055...6428","calibration","clay",12,9.91811583832469
"1487...6429","calibration","clay",20,22.1548494019499
"1425...6430","calibration","clay",22,21.0950737159504
"4307...6431","calibration","clay",4,12.5578190296015
"2148...6432","calibration","clay",23,22.2092488989075
"2216...6433","calibration","clay",22,22.9377826280668
"3387...6434","calibration","clay",13,13.8870091285854
"1941...6435","calibration","clay",24,21.2714580963734
"1653...6436","calibration","clay",27,28.3051272639427
"1921...6437","calibration","clay",5,7.24986942259813
"6542...6438","calibration","clay",28.7099991,33.8213931150917
"1451...6439","calibration","clay",23,24.7829900889013
"4149...6440","calibration","clay",16,10.5936197147894
"7994...6441","calibration","clay",21,21.143057073213
"4217...6442","calibration","clay",25,23.1599185127666
"3408...6443","calibration","clay",5,7.68327891802629
"3414...6444","calibration","clay",20,13.2130190861865
"4223...6445","calibration","clay",21,20.0998214072515
"4231...6446","calibration","clay",17,15.0313927469825
"8190...6447","calibration","clay",27,24.2563412397141
"855...6448","calibration","clay",23,22.8198607332989
"1685...6449","calibration","clay",25,24.86245758429
"903...6450","calibration","clay",30,26.5843567687675
"440...6451","calibration","clay",20,22.8169360503975
"1293...6452","calibration","clay",22,20.8154771267487
"725...6453","calibration","clay",23,22.3354737850624
"2133...6454","calibration","clay",4,3.91465870476178
"3511...6455","calibration","clay",12,15.4247016476599
"7996...6456","calibration","clay",22,21.9509818002713
"968...6457","calibration","clay",19,21.7704560518708
"2144...6458","calibration","clay",23,21.9492670993778
"4311...6459","calibration","clay",4,14.5135131457659
"3964...6460","calibration","clay",40,39.9144139194162
"2051...6461","calibration","clay",10,15.3340356935689
"2037...6462","calibration","clay",10,10.2096494869344
"8390...6463","calibration","clay",41,33.5130718099084
"2200...6464","calibration","clay",28,24.1767516777496
"885...6465","calibration","clay",18,19.4305237671632
"1867...6466","calibration","clay",23,20.1917827793343
"4206...6467","calibration","clay",25,24.4462855458162
"2059...6468","calibration","clay",6,6.32632387451878
"3448...6469","calibration","clay",9,7.58963215317004
"2136...6470","calibration","clay",21,20.6060486162127
"1990...6471","calibration","clay",30,29.9098583637665
"5519...6472","calibration","clay",28,25.5756904245128
"4211...6473","calibration","clay",28,23.1074520540738
"981...6474","calibration","clay",22,23.4422797240303
"2236...6475","calibration","clay",26,26.8646371790405
"7655...6476","calibration","clay",20,23.4075083706241
"873...6477","calibration","clay",13,14.9754827634079
"5933...6478","calibration","clay",31,32.1749560922563
"6368...6479","calibration","clay",43.6100006,40.1720502288633
"3822...6480","calibration","clay",14,17.6719368211637
"7276...6481","calibration","clay",25.6299992,29.6836945368331
"6703...6482","calibration","clay",16,22.1076372087889
"1557...6483","calibration","clay",23,21.8563753736172
"1237...6484","calibration","clay",23,26.837408924293
"1397...6485","calibration","clay",22,24.4989340111116
"729...6486","calibration","clay",24,24.6084013617987
"1823...6487","calibration","clay",19,17.9864428020248
"4216...6488","calibration","clay",26,25.1199615857335
"5429...6489","calibration","clay",21.7000008,23.9575203989898
"6566...6490","calibration","clay",26.1499996,29.9633758074545
"6373...6491","calibration","clay",14.0200005,21.3184633128553
"5989...6492","calibration","clay",18.5100002,11.8223629492385
"1431...6493","calibration","clay",20,18.9933380502007
"4781...6494","calibration","clay",57,55.8772679050683
"7864...6495","calibration","clay",28,25.8319744266329
"8036...6496","calibration","clay",9,8.60872239064932
"4225...6497","calibration","clay",25,24.6909480708602
"6030...6498","calibration","clay",22.0300007,17.7535751599669
"1003...6499","calibration","clay",19,21.0353205362167
"4147...6500","calibration","clay",2,0.628742302188662
"8427...6501","calibration","clay",50,50.1206730804588
"3815...6502","calibration","clay",18,17.8940024315776
"1609...6503","calibration","clay",22,20.1125165710512
"7915...6504","calibration","clay",30,28.2562960821788
"8436...6505","calibration","clay",36,37.7814348450891
"8221...6506","calibration","clay",17,17.60754362788
"1281...6507","calibration","clay",21,23.1423175423404
"5923...6508","calibration","clay",19.6100006,24.6966616060442
"963...6509","calibration","clay",10,12.9549730541452
"1297...6510","calibration","clay",19,19.3763110888476
"1373...6511","calibration","clay",23,23.5333399737325
"1873...6512","calibration","clay",22,21.3039176353007
"5477...6513","calibration","clay",15.6199999,12.2697324246717
"8237...6514","calibration","clay",13,16.8429217829042
"1239...6515","calibration","clay",23,26.065999302965
"5549...6516","calibration","clay",27.1399994,25.8391035374564
"1411...6517","calibration","clay",24,22.4890798422644
"4120...6518","calibration","clay",2.46000004,-2.28237386293166
"1553...6519","calibration","clay",24,17.8695879025074
"7519...6520","calibration","clay",11,10.6794420135868
"460...6521","calibration","clay",30,33.6926933325283
"7979...6522","calibration","clay",6,17.3640615176404
"8425...6523","calibration","clay",48,51.1712461431076
"1399...6524","calibration","clay",23,17.6419882146224
"877...6525","calibration","clay",24,24.6052835357966
"5511...6526","calibration","clay",16.7600002,15.721658074727
"1307...6527","calibration","clay",22,21.4703200179043
"1907...6528","calibration","clay",11,9.94292758134838
"2077...6529","calibration","clay",9,6.53784113330587
"5922...6530","calibration","clay",15.8500004,19.8247253243154
"2150...6531","calibration","clay",23,18.9910699119861
"3427...6532","calibration","clay",14,11.0333346195218
"4273...6533","calibration","clay",12.9499998,26.4192170536845
"1599...6534","calibration","clay",39,36.3556573233136
"6068...6535","calibration","clay",29,30.3117450395839
