"","type","variable","obs","pred"
"6546...2168","calibration","carbon",0.5,0.485790033830921
"6203...2169","calibration","carbon",0.100000001,0.219137126771088
"4971...2170","calibration","carbon",3,2.86378142290177
"7316...2171","calibration","carbon",1.79999995,1.33835815326823
"6070...2172","calibration","carbon",0.699999988,0.697690772337586
"6504...2173","calibration","carbon",0.600000024,0.597182346134938
"7902...2174","calibration","carbon",0.50999999,0.542016262933088
"8232...2175","calibration","carbon",3.2,3.11573968493169
"4981...2176","calibration","carbon",3.29999995,3.46816536358377
"2812","calibration","carbon",1.25922258669166,1.3695797995048
"6254...2178","calibration","carbon",0.300000012,0.503938089442178
"4752...2179","calibration","carbon",1.5,1.38833683336918
"2713","calibration","carbon",3.73391218676376,3.98017956915611
"8176...2181","calibration","carbon",0.439999998,0.443278747294213
"7388...2182","calibration","carbon",0.479999989,0.454509441351616
"7171...2183","calibration","carbon",3.9,4.52407953583503
"7956...2184","calibration","carbon",0.159999996,0.169323583190351
"6952...2185","calibration","carbon",0.219999999,0.229933897826667
"6114...2186","calibration","carbon",0.400000006,0.421693238036483
"3443...2187","calibration","carbon",3.79999995,3.26443213434996
"3719...2188","calibration","carbon",2.0999999,1.29608539944442
"2667","calibration","carbon",0.518674766949153,0.591268039568428
"6738...2190","calibration","carbon",1.10000002,1.4048241046798
"2048...2191","calibration","carbon",0.59,0.531883630020228
"7301...2192","calibration","carbon",0.189999998,0.265894187748759
"6202...2193","calibration","carbon",0.300000012,0.539955286022474
"4594...2194","calibration","carbon",1.70000005,1.68074352267082
"4613...2195","calibration","carbon",1,0.882672570627424
"6505...2196","calibration","carbon",0.400000006,0.426085421256062
"6948...2197","calibration","carbon",0.25999999,0.269469799411765
"4826...2198","calibration","carbon",1.39999998,1.3998768592989
"3926...2199","calibration","carbon",0.200000003,0.169749837152372
"7679...2200","calibration","carbon",0.27,0.275036830945423
"5599...2201","calibration","carbon",0.400000006,0.627139081534011
"8213...2202","calibration","carbon",0.129999995,0.151772892862224
"6443...2203","calibration","carbon",0.400000006,0.362132772367703
"6462...2204","calibration","carbon",1.60000002,4.91043086207037
"5662...2205","calibration","carbon",0.400000006,0.417598482179357
"6240...2206","calibration","carbon",1.29999995,1.35733708896357
"3734...2207","calibration","carbon",1.10000002,0.79087548911597
"587","calibration","carbon",4.84,4.87512517475049
"7690...2209","calibration","carbon",0.25,0.229574152631105
"5508...2210","calibration","carbon",0.200000003,0.126681811196729
"6075...2211","calibration","carbon",1,0.952829788437622
"6064...2212","calibration","carbon",2.5999999,2.64025348605736
"5633...2213","calibration","carbon",3.4000001,3.03584631347618
"7804...2214","calibration","carbon",0.289999992,0.236813027102624
"6458...2215","calibration","carbon",8.19999981,8.08985658957719
"7870...2216","calibration","carbon",0.319999993,0.387126897047844
"1138...2217","calibration","carbon",0.29,0.339132951199151
"7793...2218","calibration","carbon",0.239999995,0.234700373195046
"8226...2219","calibration","carbon",0.360000014,0.394645446315987
"4203...2220","calibration","carbon",0.300000012,0.291909395634845
"7952...2221","calibration","carbon",0.15,0.171647605309135
"1184...2222","calibration","carbon",0.46,0.347235933299298
"2675","calibration","carbon",4.47628824451411,5.17060385627741
"5645...2224","calibration","carbon",3.4000001,2.59534941938878
"7232...2225","calibration","carbon",0.49,0.420467523613242
"3294","calibration","carbon",1.67149225769451,1.57047643304786
"5427...2227","calibration","carbon",0.300000012,0.375850154003585
"2813","calibration","carbon",1.0459083359547,1.05057111079614
"3633...2229","calibration","carbon",2.4000001,2.48779884633594
"5926...2230","calibration","carbon",5.19999981,4.98036915434052
"6456...2231","calibration","carbon",8,9.74952354925116
"8429...2232","calibration","carbon",4.80000019,5.04918644600044
"2814","calibration","carbon",0.891242644135189,0.9067322781465
"7692...2234","calibration","carbon",0.209999993,0.195862269492425
"665","calibration","carbon",4.83,4.68446670832379
"4373...2236","calibration","carbon",1.39999998,1.51207891557923
"3435...2237","calibration","carbon",2.5999999,0.270726293468448
"4238...2238","calibration","carbon",5.69999981,5.62071846436866
"4959...2239","calibration","carbon",0.100000001,0.120253308747273
"6946...2240","calibration","carbon",0.2,0.195757303668004
"3814...2241","calibration","carbon",5.19999981,5.4222037784997
"4589...2242","calibration","carbon",1.5,1.46627079766596
"2815","calibration","carbon",0.69884906537007,0.688109484514311
"3785...2244","calibration","carbon",0.100000001,0.0965676630019423
"5612...2245","calibration","carbon",0.400000006,0.393721915856626
"5500...2246","calibration","carbon",1.29999995,1.3279427970799
"5616...2247","calibration","carbon",5.0999999,5.08108022318697
"1956...2248","calibration","carbon",0.48,0.436761240516562
"2928","calibration","carbon",0.535333883912576,0.455639160690026
"7271...2250","calibration","carbon",6.9,6.83530071909518
"1952...2251","calibration","carbon",0.5,0.457085826150564
"7939...2252","calibration","carbon",2.70000005,2.60184285259165
"3939...2253","calibration","carbon",0.899999976,0.881167246681455
"5072...2254","calibration","carbon",0.200000003,0.166531098253405
"5669...2255","calibration","carbon",0.800000012,0.979857054021664
"7817...2256","calibration","carbon",0.280000001,0.245964867077138
"4165...2257","calibration","carbon",0.400000006,0.31433129920309
"5455...2258","calibration","carbon",1.20000005,1.15151021411935
"2763","calibration","carbon",4.12882081645372,4.12382443227695
"6027...2260","calibration","carbon",0.5,0.446263963149835
"4008...2261","calibration","carbon",0.200000003,0.160589327985969
"3829...2262","calibration","carbon",0.200000003,0.125796748803419
"6533...2263","calibration","carbon",0.899999976,1.60767659630819
"4957...2264","calibration","carbon",0.300000012,0.280050819083967
"4045...2265","calibration","carbon",0.300000012,0.221868859937421
"7844...2266","calibration","carbon",0.15,0.236965831838637
"6077...2267","calibration","carbon",1.70000005,1.24667973113651
"924...2268","calibration","carbon",0.5,0.54080708722042
"6807...2269","calibration","carbon",1.79999995,1.59164992144889
"5661...2270","calibration","carbon",0.400000006,0.49272745578529
"5479...2271","calibration","carbon",0.5,0.492867945681352
"6066...2272","calibration","carbon",0.5,0.57901033164671
"7904...2273","calibration","carbon",0.33,0.334390363006264
"4564...2274","calibration","carbon",0.5,0.607799526632561
"8523...2275","calibration","carbon",1.10000002,0.851011244628698
"6844...2276","calibration","carbon",0.400000006,0.324283066346801
"4607...2277","calibration","carbon",0.699999988,0.581274152888318
"6804...2278","calibration","carbon",0.100000001,0.106472237508994
"6247...2279","calibration","carbon",1.5,1.48181155429074
"7777...2280","calibration","carbon",0.100000001,0.103752440604902
"7929...2281","calibration","carbon",0.2,0.32048964339518
"4810...2282","calibration","carbon",2.9000001,2.80091630815123
"926...2283","calibration","carbon",0.47,0.57746854148628
"952...2284","calibration","carbon",5.64,5.65325482342115
"7384...2285","calibration","carbon",0.68,0.648364592071809
"5989...2286","calibration","carbon",0.600000024,0.508718596777502
"295...2287","calibration","carbon",0.57,0.44823762343125
"601","calibration","carbon",5.25,5.76117565895275
"6547...2289","calibration","carbon",0.300000012,0.157903361681459
"6019...2290","calibration","carbon",0.800000012,0.819790187662389
"3941...2291","calibration","carbon",1.29999995,1.26120244033519
"2937","calibration","carbon",2.004407567814,2.82911293569983
"2871","calibration","carbon",0.989125400898012,0.856852710728832
"4783...2294","calibration","carbon",2.20000005,2.09835652717134
"6698...2295","calibration","carbon",0.300000012,0.273392757911373
"573","calibration","carbon",0.18,0.107933401841635
"5476...2297","calibration","carbon",0.899999976,1.17387111448394
"7677...2298","calibration","carbon",0.18,0.139684642386653
"5945...2299","calibration","carbon",5.69999981,5.96256167823632
"4609...2300","calibration","carbon",0.800000012,0.898566007119777
"1896...2301","calibration","carbon",0.31,0.233457085525998
"5153...2302","calibration","carbon",0.600000024,0.768279384655658
"4124...2303","calibration","carbon",0.300000012,0.207909559840613
"3419...2304","calibration","carbon",0.400000006,0.350214319157616
"6415...2305","calibration","carbon",0.200000003,0.157937453760761
"6486...2306","calibration","carbon",0.2,0.226865351618448
"7784...2307","calibration","carbon",0.280000001,0.264735573771941
"2895","calibration","carbon",0.345825150941013,0.267896243548212
"6230...2309","calibration","carbon",1.89999998,1.92981338774252
"8555...2310","calibration","carbon",0.17,0.257110268135785
"5639...2311","calibration","carbon",3.79999995,3.67787550584242
"6454...2312","calibration","carbon",6.5999999,6.82221920972906
"7577...2313","calibration","carbon",0.0900000036,0.162951206651524
"3143","calibration","carbon",2.22090280665281,2.17515871881783
"5009...2315","calibration","carbon",0.400000006,0.412444049276734
"6513...2316","calibration","carbon",2.9,3.57483517301286
"4438...2317","calibration","carbon",0.100000001,0.12532068627758
"1182...2318","calibration","carbon",0.51,0.36990037757176
"8005...2319","calibration","carbon",0.419999987,0.407947124776058
"6741...2320","calibration","carbon",0.300000012,0.464132226275122
"4517...2321","calibration","carbon",0.699999988,0.606468417472326
"8182...2322","calibration","carbon",0.159999996,0.130603176614781
"3144","calibration","carbon",1.78415625398174,1.78857437908841
"6191...2324","calibration","carbon",0.5,0.526595698598664
"4241...2325","calibration","carbon",1.29999995,1.65562168757148
"3967...2326","calibration","carbon",0.100000001,0.18973793243355
"4836...2327","calibration","carbon",0.699999988,0.842557924457387
"6264...2328","calibration","carbon",0.5,0.458466929220176
"3742...2329","calibration","carbon",3.20000005,3.64222943656917
"8470...2330","calibration","carbon",0.99000001,1.07518646123172
"2993","calibration","carbon",0.838275572481083,0.759030425159361
"7857...2332","calibration","carbon",0.129999995,0.170721720915933
"3540...2333","calibration","carbon",4.4000001,4.86031273452944
"6806...2334","calibration","carbon",3.0999999,3.00856872970933
"3921...2335","calibration","carbon",0.5,0.346645485569152
"7894...2336","calibration","carbon",0.2,0.165012959860142
"3923...2337","calibration","carbon",0.400000006,0.386658429259544
"7823...2338","calibration","carbon",0.36,0.29711341830326
"2088...2339","calibration","carbon",1.09,0.989906858557795
"2673","calibration","carbon",0.463278359771903,0.547040676930414
"3614...2341","calibration","carbon",3.4000001,2.82463005453549
"2774","calibration","carbon",1.08250345449084,0.993146547206803
"5575...2343","calibration","carbon",0.100000001,0.192201964014421
"7368...2344","calibration","carbon",0.119999997,0.1829497118916
"8514...2345","calibration","carbon",0.370000005,0.357002683242024
"5608...2346","calibration","carbon",1.60000002,1.61064816801706
"4143...2347","calibration","carbon",0.300000012,0.238161999174108
"2719","calibration","carbon",3.08613629430238,3.10129851660272
"2090...2349","calibration","carbon",0.51,0.326397624530864
"4272...2350","calibration","carbon",0.300000012,0.296593678739924
"5492...2351","calibration","carbon",0.5,0.401380652627853
"4375...2352","calibration","carbon",0.5,0.452193504666022
"3936...2353","calibration","carbon",0.600000024,0.641670697925075
"4756...2354","calibration","carbon",1.5,1.36985004153681
"4196...2355","calibration","carbon",0.100000001,0.128908114811078
"3586...2356","calibration","carbon",1.89999998,2.25233721817348
"634","calibration","carbon",4.45,4.75382888512351
"3155","calibration","carbon",2.27874355800608,1.94963510785591
"3142","calibration","carbon",3.49273614050889,3.3986874110236
"4152...2360","calibration","carbon",0.300000012,0.242869246928663
"8474...2361","calibration","carbon",2.5,2.19779352648856
"247...2362","calibration","carbon",0.56,0.321656511082685
"8227...2363","calibration","carbon",0.230000004,0.274564496745891
"6797...2364","calibration","carbon",0.100000001,0.131670485548477
"6390...2365","calibration","carbon",0.200000003,0.163133574437483
"7770...2366","calibration","carbon",0.27,0.230827677183336
"5600...2367","calibration","carbon",0.300000012,0.400392301086866
"5597...2368","calibration","carbon",0.800000012,1.00025197018868
