,lower,upper,pred,obs,type,variable
0,17.127718,35.029022,26.07837,20.0, Calibration,P retention
1,8.261868,18.245346,13.253607,11.0, Calibration,P retention
2,61.581116,122.13953,91.86032,97.0, Calibration,P retention
3,18.226257,37.004856,27.615557,29.0, Calibration,P retention
4,42.93801,85.77244,64.355225,66.0, Calibration,P retention
5,15.149565,30.069662,22.609613,17.0, Calibration,P retention
6,20.7033,41.162987,30.933144,36.0, Calibration,P retention
7,5.5639477,12.965235,9.264591,5.0, Calibration,P retention
8,16.094585,31.664951,23.879768,26.727274, Calibration,P retention
9,25.469576,49.948868,37.70922,37.0, Calibration,P retention
10,10.554491,21.210857,15.882674,14.0, Calibration,P retention
11,22.256752,46.239227,34.24799,31.0, Calibration,P retention
12,1.1031287,5.337616,3.2203722,8.0, Calibration,P retention
13,29.360716,60.02603,44.693375,45.0, Calibration,P retention
14,49.69946,98.47673,74.0881,80.0, Calibration,P retention
15,35.796577,71.4626,53.62959,61.0, Calibration,P retention
16,11.658716,25.422445,18.54058,21.0, Calibration,P retention
17,17.117086,34.17637,25.646729,23.0, Calibration,P retention
18,40.775833,82.44292,61.609375,52.0, Calibration,P retention
19,12.276304,26.269926,19.273115,12.0, Calibration,P retention
20,8.542177,19.298094,13.9201355,20.0, Calibration,P retention
21,6.9098325,16.551348,11.73059,18.0, Calibration,P retention
22,8.283159,16.9396,12.61138,12.0, Calibration,P retention
23,21.641598,42.697895,32.169746,36.0, Calibration,P retention
24,16.588993,33.24581,24.917402,19.0, Calibration,P retention
25,7.880387,17.196526,12.538456,11.0, Calibration,P retention
26,11.886602,23.685099,17.78585,17.0, Calibration,P retention
27,41.914375,83.8916,62.90299,63.0, Calibration,P retention
28,14.107896,27.645855,20.876875,15.823037, Calibration,P retention
29,18.257082,37.08332,27.670202,25.0, Calibration,P retention
30,47.05297,92.64094,69.846954,68.0, Calibration,P retention
31,17.445507,34.42084,25.933174,26.0, Calibration,P retention
32,37.745056,74.43761,56.09133,63.0, Calibration,P retention
33,7.8464093,16.137894,11.992151,10.0, Calibration,P retention
34,27.914104,55.858227,41.886166,53.0, Calibration,P retention
35,13.827379,27.23483,20.531105,20.0, Calibration,P retention
36,41.454483,81.79845,61.626465,59.0, Calibration,P retention
37,45.032913,89.54021,67.28656,73.0, Calibration,P retention
38,13.947582,27.729942,20.838762,21.0, Calibration,P retention
39,16.504465,32.41619,24.460327,21.0, Calibration,P retention
40,68.533554,135.88516,102.20936,99.0, Calibration,P retention
41,34.925934,71.629875,53.277905,56.0, Calibration,P retention
42,9.910347,19.789976,14.850162,14.0, Calibration,P retention
43,37.890488,75.79584,56.843163,56.0, Calibration,P retention
44,14.525887,28.981312,21.7536,22.0, Calibration,P retention
45,14.2111,27.892107,21.051603,24.0, Calibration,P retention
46,4.7077217,11.885498,8.29661,0.01, Calibration,P retention
47,41.310127,81.73252,61.521324,66.0, Calibration,P retention
48,3.5203657,8.355538,5.937952,8.0, Calibration,P retention
49,19.215628,37.666786,28.441208,29.333332, Calibration,P retention
50,39.518387,79.49608,59.507233,61.0, Calibration,P retention
51,14.460563,28.396297,21.42843,22.0, Calibration,P retention
52,55.054775,109.32002,82.1874,97.0, Calibration,P retention
53,10.325567,22.351877,16.338722,16.0, Calibration,P retention
54,38.747414,78.00228,58.374847,56.0, Calibration,P retention
55,26.463058,52.07836,39.27071,35.0, Calibration,P retention
56,18.954512,37.14972,28.052114,32.0, Calibration,P retention
57,26.428585,52.85349,39.641037,52.0, Calibration,P retention
58,9.972178,21.593826,15.783002,14.0, Calibration,P retention
59,54.972076,108.788086,81.88008,90.0, Calibration,P retention
60,25.069817,49.75479,37.412304,37.0, Calibration,P retention
61,3.079681,7.4197526,5.2497168,7.0, Calibration,P retention
62,37.16819,74.48464,55.826416,55.0, Calibration,P retention
63,20.35215,40.395615,30.373882,31.0, Calibration,P retention
64,22.871742,45.87905,34.375397,34.0, Calibration,P retention
65,15.711881,31.75204,23.73196,25.0, Calibration,P retention
66,4.736823,10.964908,7.8508654,7.0, Calibration,P retention
67,59.965706,118.90635,89.43603,98.0, Calibration,P retention
68,48.126114,95.05557,71.59084,78.0, Calibration,P retention
69,13.146204,27.365702,20.255953,22.0, Calibration,P retention
70,40.358902,80.15449,60.256695,69.0, Calibration,P retention
71,37.105003,74.0157,55.560352,54.0, Calibration,P retention
72,28.920353,56.956562,42.938457,48.0, Calibration,P retention
73,31.855513,63.37224,47.613876,58.0, Calibration,P retention
74,9.87418,21.665974,15.770077,11.0, Calibration,P retention
75,8.597495,18.820694,13.709095,13.0, Calibration,P retention
76,25.021137,49.490444,37.25579,22.0, Calibration,P retention
77,13.257721,26.029175,19.643448,18.0, Calibration,P retention
78,27.348694,54.642174,40.995434,51.0, Calibration,P retention
79,48.937485,97.12186,73.02967,86.0, Calibration,P retention
80,14.558378,29.48924,22.02381,17.0, Calibration,P retention
81,17.550365,34.284782,25.917574,28.707071, Calibration,P retention
82,11.629676,23.757889,17.693783,13.0, Calibration,P retention
83,15.73646,30.781782,23.25912,22.0, Calibration,P retention
84,25.101112,50.835358,37.968235,54.0, Calibration,P retention
85,18.04396,35.251,26.64748,26.7498, Calibration,P retention
86,24.15663,47.383057,35.769844,32.0, Calibration,P retention
87,11.306143,22.404135,16.855139,15.0, Calibration,P retention
88,43.74476,86.33126,65.03801,73.0, Calibration,P retention
89,16.348017,32.101692,24.224854,29.0, Calibration,P retention
90,64.81074,128.53754,96.67413,99.0, Calibration,P retention
91,28.226131,55.73258,41.979355,33.0, Calibration,P retention
92,21.411476,44.040733,32.726105,37.0, Calibration,P retention
93,54.333412,108.020226,81.17682,89.0, Calibration,P retention
94,32.897575,66.454544,49.67606,55.0, Calibration,P retention
95,42.00982,84.04078,63.0253,71.0, Calibration,P retention
96,21.11205,42.023804,31.567926,30.0, Calibration,P retention
97,38.09504,75.75732,56.926178,62.0, Calibration,P retention
98,27.775263,54.761436,41.26835,38.0, Calibration,P retention
99,14.899664,29.53362,22.216642,22.0, Calibration,P retention
100,20.418718,41.21685,30.817785,37.0, Calibration,P retention
101,15.374682,30.637173,23.005928,21.0, Calibration,P retention
102,39.31019,77.66604,58.488113,57.0, Calibration,P retention
103,16.8406,34.67668,25.75864,25.0, Calibration,P retention
104,13.3907585,26.930264,20.160511,17.0, Calibration,P retention
105,30.187706,62.148987,46.168346,48.0, Calibration,P retention
106,16.69642,33.56289,25.129656,21.0, Calibration,P retention
107,26.211048,54.05579,40.13342,34.0, Calibration,P retention
108,13.922038,27.407967,20.665003,16.848486, Calibration,P retention
109,24.132702,48.363613,36.248158,43.0, Calibration,P retention
110,15.5800085,30.990704,23.285357,33.255543, Calibration,P retention
111,15.364644,30.848713,23.106678,22.0, Calibration,P retention
112,34.087692,67.43961,50.763653,58.0, Calibration,P retention
113,11.390648,23.541527,17.466087,20.0, Calibration,P retention
114,50.875214,101.309845,76.09253,81.0, Calibration,P retention
115,59.377876,117.930016,88.653946,98.0, Calibration,P retention
116,12.22974,24.516277,18.373009,17.0, Calibration,P retention
117,30.429031,62.26729,46.34816,62.0, Calibration,P retention
118,60.617813,121.502106,91.05996,86.0, Calibration,P retention
119,14.910181,30.39887,22.654526,24.0, Calibration,P retention
120,43.12287,85.54775,64.33531,73.0, Calibration,P retention
121,11.378821,22.435303,16.907063,18.0, Calibration,P retention
122,21.039162,42.008766,31.523964,29.0, Calibration,P retention
123,53.044365,105.559135,79.30175,93.0, Calibration,P retention
124,37.06745,75.39789,56.23267,53.0, Calibration,P retention
125,17.858177,35.4108,26.63449,29.0, Calibration,P retention
126,12.065937,23.937782,18.00186,15.0, Calibration,P retention
127,11.034771,22.130032,16.582401,18.0, Calibration,P retention
128,18.805843,37.13443,27.970137,30.0, Calibration,P retention
129,11.089552,22.280611,16.685081,18.0, Calibration,P retention
130,45.01943,89.52133,67.27038,76.0, Calibration,P retention
131,50.600883,99.64355,75.122215,72.0, Calibration,P retention
132,14.697346,29.25206,21.974703,20.0, Calibration,P retention
133,21.204247,42.822884,32.013565,43.0, Calibration,P retention
134,29.52679,59.594784,44.560787,60.0, Calibration,P retention
135,38.374294,76.63002,57.50216,58.0, Calibration,P retention
136,10.579224,21.815018,16.19712,22.0, Calibration,P retention
137,18.11255,35.264244,26.688396,22.0, Calibration,P retention
138,22.370098,44.050915,33.210506,34.0, Calibration,P retention
139,17.49599,35.748127,26.622059,26.0, Calibration,P retention
140,9.719376,20.465466,15.092421,13.0, Calibration,P retention
141,39.725266,80.458534,60.0919,66.0, Calibration,P retention
142,8.3023615,19.680191,13.991276,11.0, Calibration,P retention
143,30.373535,60.09668,45.235107,45.0, Calibration,P retention
144,15.7235565,30.832127,23.277842,23.0, Calibration,P retention
145,34.916264,69.65103,52.283646,50.0, Calibration,P retention
146,31.264406,62.550827,46.907616,59.0, Calibration,P retention
147,11.30985,22.247963,16.778906,20.0, Calibration,P retention
148,42.146072,83.27909,62.71258,73.0, Calibration,P retention
149,44.734783,89.83151,67.28315,73.0, Calibration,P retention
150,11.509834,24.847076,18.178455,22.0, Calibration,P retention
151,0.2946844,4.6637087,2.4791965,2.0, Calibration,P retention
152,4.010619,9.972243,6.991431,6.0, Calibration,P retention
153,22.311768,45.47589,33.89383,34.0, Calibration,P retention
154,22.740211,45.19906,33.969635,38.0, Calibration,P retention
155,0.93895197,1.327585,0.1943165,3.0, Calibration,P retention
156,12.90209,25.393255,19.147673,20.526106, Calibration,P retention
157,46.42404,93.305115,69.86458,75.0, Calibration,P retention
158,37.490173,73.66447,55.57732,67.0, Calibration,P retention
159,10.54352,20.823456,15.683488,11.0, Calibration,P retention
160,9.715269,23.530039,16.622654,16.0, Calibration,P retention
161,15.902725,31.043343,23.473034,23.77313, Calibration,P retention
162,35.553974,69.83777,52.69587,61.0, Calibration,P retention
163,18.117682,35.6165,26.86709,29.0, Calibration,P retention
164,50.849487,101.07333,75.96141,80.0, Calibration,P retention
165,20.791834,40.95044,30.871138,29.0, Calibration,P retention
166,39.39371,79.04164,59.217674,67.0, Calibration,P retention
167,53.83766,107.4592,80.64843,94.0, Calibration,P retention
168,20.530846,42.51019,31.520517,42.0, Calibration,P retention
169,22.598244,44.723503,33.660873,34.0, Calibration,P retention
170,16.973848,33.46808,25.220964,32.0, Calibration,P retention
171,10.654968,21.439972,16.04747,14.0, Calibration,P retention
172,13.259296,26.012363,19.63583,19.0, Calibration,P retention
173,52.095848,103.88262,77.989235,80.0, Calibration,P retention
174,29.864876,60.654526,45.2597,47.0, Calibration,P retention
175,35.509094,70.21918,52.864136,47.0, Calibration,P retention
176,38.526474,77.04186,57.78417,64.0, Calibration,P retention
177,1.1831194,4.336659,2.7598891,4.0, Calibration,P retention
178,1.8423506,5.3702955,3.606323,6.0, Calibration,P retention
179,57.81924,115.66736,86.7433,98.0, Calibration,P retention
180,46.936195,95.43499,71.18559,77.0, Calibration,P retention
181,14.235563,28.482191,21.358877,17.0, Calibration,P retention
182,5.332831,14.825012,10.078921,5.0, Calibration,P retention
183,23.607557,46.46489,35.036224,37.0, Calibration,P retention
184,19.21711,38.56569,28.8914,28.0, Calibration,P retention
185,53.491135,105.57794,79.53454,91.0, Calibration,P retention
186,2.5643585,7.115506,4.8399324,7.0, Calibration,P retention
187,8.464142,18.184355,13.324248,11.0, Calibration,P retention
188,57.96701,114.828735,86.39787,90.0, Calibration,P retention
189,10.646078,22.225092,16.435585,11.0, Calibration,P retention
190,67.35109,133.38544,100.36826,90.0, Calibration,P retention
191,25.702522,50.72428,38.2134,45.0, Calibration,P retention
192,45.28749,89.98387,67.63568,68.0, Calibration,P retention
193,16.161701,31.622639,23.89217,29.0, Calibration,P retention
194,38.036163,76.16616,57.101162,74.0, Calibration,P retention
195,14.724682,30.393593,22.559137,22.0, Calibration,P retention
196,41.36405,82.63031,61.99718,68.0, Calibration,P retention
197,66.19711,130.88092,98.53902,96.0, Calibration,P retention
198,4.0364504,8.947814,6.492132,7.0, Calibration,P retention
199,12.904028,27.391394,20.14771,23.0, Calibration,P retention
200,26.577847,53.73615,40.156998,42.0, Calibration,P retention
201,45.60573,92.71521,69.16047,73.0, Calibration,P retention
202,39.558907,77.647316,58.60311,65.0, Calibration,P retention
203,2.4575288,8.075022,5.2662754,13.0, Calibration,P retention
204,26.001652,51.60754,38.804596,54.0, Calibration,P retention
205,51.03071,100.87255,75.95163,87.0, Calibration,P retention
206,29.28379,59.94256,44.613174,31.0, Calibration,P retention
207,6.024002,15.045107,10.5345545,4.0, Calibration,P retention
208,54.96675,110.67511,82.82093,88.0, Calibration,P retention
209,36.13314,70.84953,53.491337,51.0, Calibration,P retention
210,41.121273,82.70944,61.915356,71.0, Calibration,P retention
211,4.3962574,11.561836,7.979047,2.0, Calibration,P retention
212,7.527624,15.749565,11.638595,11.0, Calibration,P retention
213,29.55936,60.163982,44.86167,51.0, Calibration,P retention
214,19.246841,38.04505,28.645947,26.0, Calibration,P retention
215,9.062445,17.885603,13.474024,19.373737, Calibration,P retention
216,51.712296,102.307175,77.009735,77.0, Calibration,P retention
217,1.0887678,4.026767,2.5577674,4.0, Calibration,P retention
218,60.485207,119.98821,90.23671,94.0, Calibration,P retention
219,26.649906,53.710133,40.18002,47.0, Calibration,P retention
220,16.740086,33.367516,25.0538,24.0, Calibration,P retention
221,13.236742,26.169172,19.702957,18.0, Calibration,P retention
222,22.880207,46.113155,34.49668,29.0, Calibration,P retention
223,57.20263,113.52357,85.3631,92.0, Calibration,P retention
224,20.063847,40.43267,30.248259,24.0, Calibration,P retention
225,10.019236,20.115166,15.067201,16.0, Calibration,P retention
226,21.661339,43.58098,32.62116,31.0, Calibration,P retention
227,24.524305,50.147575,37.33594,38.0, Calibration,P retention
228,10.505859,22.529041,16.51745,24.0, Calibration,P retention
229,18.23605,35.965893,27.100971,19.0, Calibration,P retention
230,17.92792,36.510788,27.219353,34.0, Calibration,P retention
231,39.434315,79.0941,59.26421,67.0, Calibration,P retention
232,15.601825,30.496983,23.049404,15.0, Calibration,P retention
233,53.294266,105.2572,79.275734,87.0, Calibration,P retention
234,37.52519,74.66792,56.096554,64.0, Calibration,P retention
235,39.1566,77.43937,58.297985,54.0, Calibration,P retention
236,10.07814,19.98681,15.032475,18.0, Calibration,P retention
237,19.409706,38.641617,29.025661,36.0, Calibration,P retention
238,13.030301,26.26131,19.645805,24.0, Calibration,P retention
239,0.45754135,3.552258,1.5473584,0.01, Calibration,P retention
240,48.399094,97.7939,73.0965,76.0, Calibration,P retention
241,15.872845,31.318718,23.595781,20.0, Calibration,P retention
242,5.3231215,13.45179,9.387456,10.0, Calibration,P retention
243,24.042927,48.287045,36.164986,42.0, Calibration,P retention
244,36.998787,73.71061,55.3547,50.0, Calibration,P retention
245,33.331432,66.705185,50.018307,55.0, Calibration,P retention
246,20.513287,40.985138,30.749212,35.0, Calibration,P retention
247,9.284779,18.742643,14.013711,14.0, Calibration,P retention
248,20.098598,39.467422,29.78301,22.0, Calibration,P retention
249,27.034973,54.00579,40.520382,38.0, Calibration,P retention
250,14.737778,28.961876,21.849827,19.0, Calibration,P retention
251,15.2574005,29.988518,22.62296,23.862263, Calibration,P retention
252,12.530453,25.390469,18.96046,16.0, Calibration,P retention
253,13.704163,26.90078,20.302471,18.0, Calibration,P retention
254,21.178883,43.208546,32.193714,28.0, Calibration,P retention
255,23.76782,47.028397,35.39811,37.0, Calibration,P retention
256,33.16307,65.92922,49.546146,55.0, Calibration,P retention
257,19.847603,39.25731,29.552456,34.0, Calibration,P retention
258,13.010765,27.613464,20.312115,21.0, Calibration,P retention
259,10.990251,22.111542,16.550896,13.0, Calibration,P retention
260,10.654934,23.984962,17.319948,24.0, Calibration,P retention
261,17.4515,34.2557,25.8536,25.0, Calibration,P retention
262,24.642843,50.694336,37.66859,36.0, Calibration,P retention
263,42.42749,85.92192,64.174706,74.0, Calibration,P retention
264,37.928658,77.14221,57.535435,74.0, Calibration,P retention
265,35.754005,71.80777,53.780888,54.0, Calibration,P retention
266,12.585962,24.766912,18.676437,18.0, Calibration,P retention
267,48.60498,99.10593,73.85545,98.0, Calibration,P retention
268,23.21724,46.367523,34.79238,30.0, Calibration,P retention
269,13.893744,27.359833,20.62679,22.0, Calibration,P retention
270,14.53545,29.370209,21.95283,25.0, Calibration,P retention
271,42.742622,84.35852,63.55057,71.0, Calibration,P retention
272,40.888298,81.55542,61.22186,65.0, Calibration,P retention
273,21.418068,43.240738,32.329403,35.0, Calibration,P retention
274,7.1505985,14.535524,10.843061,7.0, Calibration,P retention
275,19.311295,38.168255,28.739775,33.0, Calibration,P retention
276,14.668018,29.752563,22.21029,25.0, Calibration,P retention
277,52.655746,104.78612,78.72093,92.0, Calibration,P retention
278,31.758936,63.885223,47.82208,46.0, Calibration,P retention
279,4.817179,10.508089,7.6626344,7.0, Calibration,P retention
280,12.185066,26.295502,19.240284,14.0, Calibration,P retention
281,37.834625,74.69708,56.265854,67.0, Calibration,P retention
282,18.250397,36.25388,27.252138,30.0, Calibration,P retention
283,11.195686,25.42419,18.309938,14.0, Calibration,P retention
284,27.087124,53.865543,40.476334,33.0, Calibration,P retention
285,12.986795,25.884394,19.435595,25.0, Calibration,P retention
286,19.422375,38.556057,28.989216,27.0, Calibration,P retention
287,27.95644,56.552494,42.254467,48.0, Calibration,P retention
288,10.292408,20.368753,15.330581,13.0, Calibration,P retention
289,14.907866,29.667551,22.287708,18.0, Calibration,P retention
290,21.06562,42.589153,31.827387,41.0, Calibration,P retention
291,10.922857,22.234617,16.578737,14.0, Calibration,P retention
292,16.918453,33.111782,25.015118,23.902536, Calibration,P retention
293,17.549845,34.826675,26.18826,25.0, Calibration,P retention
294,34.32913,68.35269,51.340908,58.0, Calibration,P retention
295,5.710191,12.638196,9.174193,17.0, Calibration,P retention
296,12.871627,25.963486,19.417557,14.0, Calibration,P retention
297,11.221107,22.44065,16.83088,16.0, Calibration,P retention
298,17.43413,34.590965,26.012547,26.0, Calibration,P retention
299,16.430115,33.057487,24.743801,29.0, Calibration,P retention
300,39.91929,79.88056,59.899925,60.0, Calibration,P retention
301,55.11856,110.07466,82.59661,97.0, Calibration,P retention
302,12.956936,26.107105,19.53202,19.0, Calibration,P retention
303,52.1464,103.75701,77.951706,91.0, Calibration,P retention
304,16.453499,32.37499,24.414244,21.0, Calibration,P retention
305,14.880442,31.313913,23.097178,11.0, Calibration,P retention
306,15.357874,32.307472,23.832674,20.0, Calibration,P retention
307,31.731281,62.06355,46.897415,41.0, Calibration,P retention
308,56.691658,112.67948,84.68557,13.0, Calibration,P retention
309,35.61741,71.82781,53.72261,70.0, Calibration,P retention
310,18.911419,38.050667,28.481043,36.0, Calibration,P retention
311,20.518837,41.281036,30.899937,33.0, Calibration,P retention
312,28.805141,57.917698,43.36142,44.0, Calibration,P retention
313,44.702507,89.742546,67.22253,84.0, Calibration,P retention
314,33.602055,66.60437,50.103214,66.0, Calibration,P retention
315,1.9081962,0.1898045,-0.8591959,3.0, Calibration,P retention
316,9.4430485,20.771412,15.10723,13.0, Calibration,P retention
317,41.81864,84.73534,63.27699,61.0, Calibration,P retention
318,14.2773485,28.546207,21.411777,27.0, Calibration,P retention
319,17.126932,35.46485,26.29589,17.0, Calibration,P retention
320,12.236643,24.064528,18.150585,21.0, Calibration,P retention
321,37.59484,74.70559,56.150215,68.0, Calibration,P retention
322,23.437664,46.088062,34.762863,51.0, Calibration,P retention
323,14.365918,28.712643,21.53928,22.0, Calibration,P retention
324,4.1625185,9.485649,6.824084,7.0, Calibration,P retention
325,60.613777,119.935875,90.274826,99.0, Calibration,P retention
326,3.269585,9.507559,6.3885717,6.0, Calibration,P retention
327,41.822407,84.37741,63.099907,82.0, Calibration,P retention
328,6.1762953,13.362321,9.769308,7.0, Calibration,P retention
329,50.664665,101.153145,75.908905,77.0, Calibration,P retention
330,20.5382,40.56158,30.54989,29.0, Calibration,P retention
331,35.867973,72.54509,54.20653,71.0, Calibration,P retention
332,33.190628,66.40992,49.800274,59.0, Calibration,P retention
333,50.37735,100.482056,75.4297,76.0, Calibration,P retention
334,17.779121,35.80281,26.790966,28.0, Calibration,P retention
335,34.71409,68.85336,51.783726,50.0, Calibration,P retention
336,42.568413,86.69662,64.632515,19.0, Calibration,P retention
337,5.5709186,12.207254,8.889087,6.0, Calibration,P retention
338,1.634941,5.3731947,3.504068,4.0, Calibration,P retention
339,39.84354,79.50017,59.671856,54.0, Calibration,P retention
340,15.134176,30.049627,22.591902,21.0, Calibration,P retention
341,14.759733,29.01444,21.887087,18.513351, Calibration,P retention
342,1.1529996,4.3948584,2.7739289,7.0, Calibration,P retention
343,26.168926,52.014606,39.091766,42.0, Calibration,P retention
344,56.913536,112.9333,84.923416,91.0, Calibration,P retention
345,55.736618,112.08391,83.91026,94.0, Calibration,P retention
346,21.921158,44.82174,33.37145,34.0, Calibration,P retention
347,14.793085,29.372408,22.082747,26.0, Calibration,P retention
348,11.447731,22.828674,17.138203,10.0, Calibration,P retention
349,40.635254,82.16788,61.401566,62.0, Calibration,P retention
350,8.850053,17.824482,13.337268,8.0, Calibration,P retention
351,14.620935,29.174528,21.897732,30.0, Calibration,P retention
352,30.563509,61.332397,45.947952,41.0, Calibration,P retention
353,7.7686625,15.878177,11.82342,13.0, Calibration,P retention
354,37.78694,75.41273,56.599834,45.0, Calibration,P retention
355,22.001335,44.162125,33.08173,28.0, Calibration,P retention
356,6.16835,12.666748,9.417549,8.0, Calibration,P retention
357,13.887365,27.399088,20.643227,24.890394, Calibration,P retention
358,13.751152,26.908482,20.329817,21.0, Calibration,P retention
359,3.9672866,9.088797,6.5280414,5.0, Calibration,P retention
360,10.149712,20.646961,15.398336,18.242424, Calibration,P retention
361,34.883778,69.90207,52.39292,55.0, Calibration,P retention
362,39.395863,78.68796,59.04191,48.0, Calibration,P retention
363,9.372372,19.026943,14.199657,12.0, Calibration,P retention
364,38.855087,76.80796,57.831524,63.0, Calibration,P retention
365,14.238836,28.013151,21.125994,25.667597, Calibration,P retention
366,0.5913594,3.573673,2.0825162,3.0, Calibration,P retention
367,17.529078,34.67726,26.103168,28.0, Calibration,P retention
368,25.275402,51.4231,38.34925,35.0, Calibration,P retention
369,11.33637,22.508825,16.922598,14.0, Calibration,P retention
370,18.529274,37.18432,27.856796,29.0, Calibration,P retention
371,12.050179,23.825344,17.937761,21.0, Calibration,P retention
372,45.27402,90.76378,68.0189,70.0, Calibration,P retention
373,43.49851,85.35045,64.42448,81.0, Calibration,P retention
374,25.468235,52.14362,38.805927,31.0, Calibration,P retention
375,62.000946,123.32851,92.66473,99.0, Calibration,P retention
376,29.74116,59.43052,44.58584,55.0, Calibration,P retention
377,27.019032,54.789288,40.90416,42.0, Calibration,P retention
378,27.949684,56.384132,42.16691,43.0, Calibration,P retention
379,23.338037,47.257347,35.29769,46.0, Calibration,P retention
380,31.99235,63.504745,47.748547,40.0, Calibration,P retention
381,13.294872,26.215244,19.755058,23.0, Calibration,P retention
382,12.407201,24.671452,18.539326,21.0, Calibration,P retention
383,53.672607,106.84761,80.26011,91.0, Calibration,P retention
384,20.373339,41.164192,30.768766,37.0, Calibration,P retention
385,56.387558,111.31758,83.85257,91.0, Calibration,P retention
386,15.4770355,31.06675,23.271893,26.0, Calibration,P retention
387,18.657913,37.762264,28.210089,27.0, Calibration,P retention
388,6.2248583,12.775964,9.500411,8.0, Calibration,P retention
389,38.14407,76.74063,57.442352,61.0, Calibration,P retention
390,9.4025,19.00724,14.20487,15.0, Calibration,P retention
391,15.887426,31.110163,23.498795,32.7888, Calibration,P retention
392,4.565716,12.0148735,8.290295,9.0, Calibration,P retention
393,36.56211,73.559296,55.060703,59.0, Calibration,P retention
394,16.33157,32.708744,24.520157,29.0, Calibration,P retention
395,14.459328,29.564663,22.011995,18.0, Calibration,P retention
396,5.4697514,14.193243,9.831497,6.0, Calibration,P retention
397,2.6696365,7.067688,4.8686624,4.0, Calibration,P retention
398,16.268663,31.839846,24.054255,24.0, Calibration,P retention
399,47.31272,93.62357,70.46815,80.0, Calibration,P retention
400,42.66639,84.68643,63.67641,65.0, Calibration,P retention
401,40.937782,82.5055,61.72164,67.0, Calibration,P retention
402,27.434933,56.444332,41.939632,43.0, Calibration,P retention
403,9.90514,20.038906,14.972023,12.0, Calibration,P retention
404,26.518295,53.55265,40.035473,37.0, Calibration,P retention
405,15.001778,30.67273,22.837254,19.0, Calibration,P retention
406,7.7143874,17.361746,12.538067,10.0, Calibration,P retention
407,16.694412,33.44593,25.070171,27.0, Calibration,P retention
408,12.165085,24.811321,18.488203,16.0, Calibration,P retention
409,55.39379,111.39558,83.394684,88.0, Calibration,P retention
410,13.958321,27.89655,20.927435,18.0, Calibration,P retention
411,35.323112,70.82049,53.0718,55.0, Calibration,P retention
412,17.622028,34.93451,26.278269,24.0, Calibration,P retention
413,17.731422,34.9954,26.36341,29.0, Calibration,P retention
414,11.215239,22.789434,17.002337,19.0, Calibration,P retention
415,59.473923,118.49745,88.98569,99.0, Calibration,P retention
416,8.778485,18.561794,13.67014,13.0, Calibration,P retention
417,58.772175,116.574295,87.67323,97.0, Calibration,P retention
418,15.782919,31.305815,23.544367,18.0, Calibration,P retention
419,59.88488,119.70965,89.797264,99.0, Calibration,P retention
420,41.101162,81.28813,61.194645,60.0, Calibration,P retention
421,39.96885,81.45234,60.710594,67.0, Calibration,P retention
422,30.180264,60.645687,45.412975,40.0, Calibration,P retention
423,21.191082,42.145245,31.668163,28.0, Calibration,P retention
424,22.963966,45.66619,34.31508,38.0, Calibration,P retention
425,11.209603,22.314827,16.762215,16.0, Calibration,P retention
426,46.147186,92.04076,69.09397,88.0, Calibration,P retention
427,0.10677612,2.6610756,1.3839258,4.0, Calibration,P retention
428,47.068604,93.42151,70.245056,77.0, Calibration,P retention
429,10.7258415,21.25371,15.989776,7.0, Calibration,P retention
430,63.04716,126.29114,94.66915,91.0, Calibration,P retention
431,18.49871,36.675724,27.587217,24.0, Calibration,P retention
432,50.084614,99.17862,74.631615,84.0, Calibration,P retention
433,13.290224,25.9998,19.645012,21.676767, Calibration,P retention
434,21.410088,41.706436,31.558262,39.0, Calibration,P retention
435,19.4225,39.144253,29.283377,25.0, Calibration,P retention
436,13.731979,27.1403,20.43614,16.552557, Calibration,P retention
437,24.065426,48.02483,36.045128,46.0, Calibration,P retention
438,15.564812,30.842274,23.203543,25.0, Calibration,P retention
439,37.499203,73.80147,55.650333,57.0, Calibration,P retention
440,56.649323,112.67084,84.66008,93.0, Calibration,P retention
441,56.361626,111.90681,84.13422,89.0, Calibration,P retention
442,18.425812,36.152676,27.289244,28.0, Calibration,P retention
443,14.102488,28.005285,21.053886,24.0, Calibration,P retention
444,28.082264,55.61552,41.848892,52.0, Calibration,P retention
445,28.546902,56.466007,42.506454,45.0, Calibration,P retention
446,29.625805,60.358997,44.9924,48.0, Calibration,P retention
447,57.769394,115.067856,86.418625,98.0, Calibration,P retention
448,66.7168,132.83026,99.77353,98.0, Calibration,P retention
449,25.42574,50.19328,37.80951,30.0, Calibration,P retention
450,46.651085,92.54174,69.59641,68.0, Calibration,P retention
451,4.5307784,-1.292933,-2.9118557,1.0, Calibration,P retention
452,13.931175,27.248058,20.589617,20.0, Calibration,P retention
453,58.746204,116.6021,87.67415,95.0, Calibration,P retention
454,27.081005,53.431446,40.256226,41.0, Calibration,P retention
455,27.836563,57.18496,42.51076,44.0, Calibration,P retention
456,44.72039,90.465935,67.59316,83.0, Calibration,P retention
457,22.94609,45.888535,34.417313,43.0, Calibration,P retention
458,15.14343,29.721825,22.432627,24.0, Calibration,P retention
459,39.30218,79.42456,59.36337,64.0, Calibration,P retention
460,3.578985,8.762293,6.170639,7.0, Calibration,P retention
461,34.332253,70.033714,52.182983,52.0, Calibration,P retention
462,5.8108187,12.404294,9.107556,6.0, Calibration,P retention
