"","type","variable","obs","pred","lower","upper"
"19872","calibration","P retention",9,14.4359826324775,5.21001482189192,29.2399758115441
"19873","calibration","P retention",31,31.8078504615323,17.4786044594077,49.0431961478437
"19874","calibration","P retention",96,94.3079194996851,83.3702922346714,98.9481491633613
"19875","calibration","P retention",18,27.4377113501396,14.181336947127,43.8180761349746
"19876","calibration","P retention",73,75.2866594255333,59.4094277706131,88.262414965212
"19877","calibration","P retention",11,11.8715429896873,3.75973642257653,24.8599440311333
"19878","calibration","P retention",46,55.5886501615905,38.4979922457726,73.1094935080555
"19879","calibration","P retention",27,20.580633275352,9.16972112836934,36.1045737942346
"19880","calibration","P retention",8,7.73624026160413,1.41033096484079,18.8864211888013
"19881","calibration","P retention",36,39.6215805764888,24.2474379384669,57.5098145075423
"19882","calibration","P retention",5,4.86969097922036,0.66807658320319,16.248903295621
"19883","calibration","P retention",8,10.7055705672951,3.19861634489466,24.3557173583738
"19884","calibration","P retention",18,22.9358731918654,10.7819142611818,38.2022251755667
"19885","calibration","P retention",5,6.57738305918062,1.28916477717511,18.5550479386091
"19886","calibration","P retention",28,28.6337638338251,14.8145614129179,45.7480749438588
"19887","calibration","P retention",55,54.0636809298271,37.5612954411206,71.1150040827174
"19888","calibration","P retention",11,17.241791897653,7.42212386748592,32.9221005218771
"19889","calibration","P retention",63,55.7460935788226,38.9153648199255,72.5247474699001
"19890","calibration","P retention",27,26.47068593109,13.8271239642557,41.6717512851693
"19891","calibration","P retention",5,13.8087680220091,5.4668954070252,28.2736413653518
"19892","calibration","P retention",9,5.72362153540719,0.925128934666895,16.8498185055629
"19893","calibration","P retention",27,20.9076476493746,8.88133089599703,37.531113340723
"19894","calibration","P retention",36,28.3638923002536,15.394353789285,45.8360992069924
"19895","calibration","P retention",47,61.6252297112939,45.2989384015601,77.2711103288746
"19896","calibration","P retention",4,4.18899602363072,0.522082052496757,14.2676529712458
"19897","calibration","P retention",43,43.6748663508183,27.2701460895554,60.3673470521925
"19898","calibration","P retention",71,70.418780780692,53.705295899693,84.804978919218
"19899","calibration","P retention",74,70.0856272613577,53.2123743381449,83.8777262203966
