,lower,upper,pred,obs,type,variable
3258,41.344543,74.55721,57.95088,65.79,Validation,silt
3259,43.41355,75.99447,59.70401,63.289997,Validation,silt
3260,50.41738,80.361305,65.38934,61.51,Validation,silt
3261,54.123627,82.4818,68.30271,60.300003,Validation,silt
3262,13.187462,45.464947,29.326204,31.949997,Validation,silt
3263,62.55102,86.76425,74.65764,74.347,Validation,silt
3264,60.101906,85.59759,72.84975,58.879997,Validation,silt
3265,47.87035,78.82936,63.349857,62.0,Validation,silt
3266,21.950108,57.241726,39.595917,31.0,Validation,silt
3267,54.94432,82.92244,68.93338,66.72,Validation,silt
3268,43.812473,76.28305,60.04776,61.23,Validation,silt
3269,48.922413,79.48752,64.20496,61.0,Validation,silt
3270,18.280203,52.65165,35.465927,38.56,Validation,silt
3271,41.69108,74.816826,58.253952,55.0,Validation,silt
3272,43.217903,75.84882,59.533363,47.93,Validation,silt
3273,25.196398,60.84382,43.020107,37.846,Validation,silt
3274,19.192999,54.13038,36.66169,40.44,Validation,silt
3275,54.921246,82.89564,68.90844,59.440002,Validation,silt
3276,40.744034,74.175095,57.459564,53.0,Validation,silt
3277,38.285675,72.322365,55.30402,53.0,Validation,silt
3278,61.81162,86.43887,74.125244,76.42,Validation,silt
3279,43.822098,76.26923,60.045666,65.39,Validation,silt
3280,1.0577126,11.519167,6.2884398,6.0,Validation,silt
3281,34.458786,69.356514,51.90765,45.0,Validation,silt
3282,46.464607,78.004135,62.23437,65.72,Validation,silt
3283,9.308153,38.25421,23.781183,16.93,Validation,silt
3284,24.598541,60.135925,42.367233,43.95,Validation,silt
3285,0.18635964,3.8918803,2.03912,4.3,Validation,silt
3286,32.61437,67.9875,50.300938,44.48,Validation,silt
3287,0.84156513,9.706743,5.274154,9.72,Validation,silt
3288,23.286835,58.915558,41.101196,34.309998,Validation,silt
3289,62.712032,86.84975,74.78089,69.0,Validation,silt
3290,16.877682,50.863445,33.870564,17.93,Validation,silt
3291,49.576912,79.895226,64.73607,68.58,Validation,silt
3292,27.835127,63.452217,45.643673,53.93,Validation,silt
3293,23.16319,58.65995,40.91157,38.72,Validation,silt
3294,45.87121,77.5704,61.720802,56.0,Validation,silt
3295,15.076134,48.130344,31.60324,31.430002,Validation,silt
3296,22.51714,58.037632,40.277386,46.900005,Validation,silt
3297,51.900055,81.234055,66.567055,68.3,Validation,silt
3298,50.97185,80.899956,65.935905,65.99,Validation,silt
3299,47.57899,78.64109,63.110043,64.51,Validation,silt
3300,33.958046,68.92037,51.43921,46.44,Validation,silt
3301,63.678036,87.39386,75.53595,74.86,Validation,silt
3302,18.707634,53.424805,36.06622,25.0,Validation,silt
3303,37.697754,71.93093,54.814342,54.0,Validation,silt
3304,53.055447,81.85663,67.45604,53.09,Validation,silt
3305,32.178383,67.60148,49.88993,50.239998,Validation,silt
3306,62.591915,86.81987,74.705894,74.04,Validation,silt
3307,14.606684,47.48484,31.045761,34.0,Validation,silt
3308,7.2333555,33.633938,20.433647,16.37,Validation,silt
3309,55.387886,83.186226,69.287056,63.125004,Validation,silt
3310,0.92874336,10.290468,5.609606,4.24,Validation,silt
3311,25.75322,61.55506,43.65414,45.3,Validation,silt
3312,15.058336,48.208496,31.633415,30.93,Validation,silt
3313,30.304659,65.77456,48.039608,51.98,Validation,silt
3314,38.65142,72.58786,55.61964,53.0,Validation,silt
3315,39.825104,73.46813,56.646618,55.58,Validation,silt
3316,45.27831,77.19275,61.235527,55.79,Validation,silt
3317,59.175972,85.12768,72.151825,65.72,Validation,silt
3318,16.27868,50.1857,33.23219,38.04,Validation,silt
3319,31.184082,66.558136,48.87111,65.16,Validation,silt
3320,21.028563,56.402763,38.715664,39.63,Validation,silt
3321,4.405775,25.965195,15.185485,27.720001,Validation,silt
3322,34.694828,69.53752,52.116177,59.370003,Validation,silt
3323,25.92136,61.553913,43.737637,40.890003,Validation,silt
3324,45.7354,77.48248,61.60894,62.45,Validation,silt
3325,40.875557,74.21886,57.547207,50.0,Validation,silt
3326,13.916002,46.75882,30.33741,37.07,Validation,silt
3327,32.047035,67.42315,49.735092,48.0,Validation,silt
3328,60.854874,86.011505,73.43319,65.99,Validation,silt
3329,64.48486,87.681274,76.08307,77.86,Validation,silt
3330,35.23462,70.04639,52.640503,37.58,Validation,silt
3331,33.269516,68.38011,50.824814,45.510002,Validation,silt
3332,44.96982,76.991005,60.98041,60.0,Validation,silt
3333,57.562675,84.31579,70.93923,57.510002,Validation,silt
3334,36.54682,70.993675,53.77025,52.690002,Validation,silt
3335,42.74833,75.487274,59.1178,57.0,Validation,silt
3336,59.301678,85.20852,72.2551,68.86,Validation,silt
3337,63.38745,87.18674,75.287094,70.51,Validation,silt
3338,16.519634,50.499386,33.50951,46.540005,Validation,silt
3339,21.540115,56.928802,39.23446,24.849998,Validation,silt
3340,5.485302,29.250744,17.368023,11.69,Validation,silt
