,lower,upper,pred,obs,type,variable
155,2.8926983,24.33538818359375,13.614043,12.192001, Calibration,sand
156,36.2331,78.23372650146484,57.233414,40.77, Calibration,sand
157,0.24694061,7.967364311218262,3.8602118,4.209999, Calibration,sand
158,0.24847984,7.152904987335205,3.7006924,1.0699997, Calibration,sand
159,7.321741,35.80609130859375,21.563915,27.0, Calibration,sand
160,1.4074907,17.505008697509766,9.45625,3.07, Calibration,sand
161,2.3255253,24.695253372192383,13.510389,28.559998, Calibration,sand
162,10.640915,42.406776428222656,26.523846,32.0, Calibration,sand
163,4.2520094,25.33389663696289,14.792953,25.63, Calibration,sand
164,15.94175,56.0137939453125,35.97777,40.7, Calibration,sand
165,11.372713,44.24004364013672,27.80638,38.05, Calibration,sand
166,7.009679,34.732688903808594,20.871183,33.910004, Calibration,sand
167,32.64598,74.19586181640625,53.42092,55.21, Calibration,sand
168,1.3586187,26.703922271728516,14.031271,19.910004, Calibration,sand
169,1.1817932,25.21648406982422,13.199139,8.419998, Calibration,sand
170,12.87368,46.878448486328125,29.876064,19.910004, Calibration,sand
171,4.4638214,32.56814956665039,18.515985,16.839996, Calibration,sand
172,20.36036,59.934043884277344,40.1472,34.33, Calibration,sand
173,2.3611917,20.38550567626953,11.373348,9.49, Calibration,sand
174,1.9806414,19.014068603515625,10.4973545,7.279999, Calibration,sand
175,6.9981365,34.66606903076172,20.832102,22.0, Calibration,sand
176,2.9869003,22.746768951416016,12.866835,16.56, Calibration,sand
177,1.286027,17.963207244873047,9.624617,5.279999, Calibration,sand
178,5.3371363,36.410179138183594,20.873657,25.349998, Calibration,sand
179,0.68553257,19.882781982421875,10.284157,3.1399994, Calibration,sand
180,12.593351,54.30559539794922,33.449474,23.769997, Calibration,sand
181,17.177681,53.670562744140625,35.42412,31.0, Calibration,sand
182,0.15372753,9.425533294677734,4.7896304,11.509003, Calibration,sand
183,13.730719,49.272483825683594,31.501602,20.769997, Calibration,sand
184,0.72440434,9.85281753540039,5.288611,7.279999, Calibration,sand
185,2.578455,22.424022674560547,12.501239,9.559998, Calibration,sand
186,1.7271948,18.484294891357422,10.105745,8.489998, Calibration,sand
187,77.663605,99.9,89.22883,73.759, Calibration,sand
188,1.3702431,25.87003517150879,13.620139,23.559998, Calibration,sand
189,0.009063721,5.3187360763549805,2.6548362,0.01, Calibration,sand
190,53.043243,93.56770324707031,73.30547,56.91, Calibration,sand
191,0.7170062,9.78170394897461,5.2493553,5.1399994, Calibration,sand
192,10.552828,38.721588134765625,24.637207,16.419998, Calibration,sand
193,5.36965,32.30010986328125,18.83488,10.56, Calibration,sand
194,63.828056,94.1258316040039,78.976944,80.0, Calibration,sand
195,0.44396114,16.469905853271484,8.012972,5.1399994, Calibration,sand
196,80.60481,99.01333618164062,89.809074,33.699997, Calibration,sand
197,0.8460443,6.700220108032227,2.9270878,1.0699997, Calibration,sand
198,1.2112727,16.986576080322266,9.098925,4.0, Calibration,sand
199,3.9933681,27.923295974731445,15.958332,8.724998, Calibration,sand
200,5.476219,31.956584930419922,18.716402,22.0, Calibration,sand
201,27.77554,70.09764099121094,48.93659,51.49, Calibration,sand
202,0.7441373,12.611989974975586,6.678064,2.0699997, Calibration,sand
203,33.743416,76.1867904663086,54.965103,57.63, Calibration,sand
204,0.8856826,13.42038345336914,7.1530333,4.1399994, Calibration,sand
205,6.475271,34.37689971923828,20.426085,19.0, Calibration,sand
206,6.4970045,33.4951057434082,19.996056,26.839996, Calibration,sand
207,0.25830126,9.801834106445312,4.7717667,5.209999, Calibration,sand
208,0.06965637,18.121068954467773,9.095363,15.489998, Calibration,sand
209,31.338041,73.80429077148438,52.571167,52.8, Calibration,sand
210,0.04810095,9.023260116577148,4.535681,22.769997, Calibration,sand
