,upper,lower,pred,obs,type,variable
11254,1.433825146,0.117296327,0.77556074,0.22, Calibration,carbon
11260,1.433825146,0.117296327,0.77556074,0.22, Calibration,carbon
11266,1.433825146,0.117296327,0.77556074,0.22, Calibration,carbon
11273,6.572708504,0.259291752,3.4160001,3.46, Calibration,carbon
11278,1.493339796,0.157186132,0.82526296,0.9873283, Calibration,carbon
11285,14.48525407,0.540241025,6.9725065,7.44, Calibration,carbon
11290,3.564777499,0.005624408,1.785201,1.7, Calibration,carbon
11296,1.433825146,0.117296327,0.77556074,0.55724627, Calibration,carbon
11302,3.931217546,0.297184592,2.114201,2.14, Calibration,carbon
11308,1.433825146,0.117296327,0.77556074,0.6396228, Calibration,carbon
11314,1.975875049,0.229322286,1.1025987,1.3120624, Calibration,carbon
11321,6.872717477,0.164286994,3.5185022,3.7, Calibration,carbon
11326,3.840592401,0.064526813,1.8880328,2.5184634, Calibration,carbon
11332,1.440229355,0.123753489,0.7819914,0.93, Calibration,carbon
11338,1.48907046,0.155625299,0.8223479,1.0825034, Calibration,carbon
11344,3.147137115,0.267979195,1.7075582,1.8, Calibration,carbon
11350,1.968617744,0.112834387,1.0407261,1.18, Calibration,carbon
11356,1.6507212,0.139118544,0.8949199,1.1220055, Calibration,carbon
11362,2.81581951,0.172081463,1.4939505,1.58, Calibration,carbon
11368,5.378087781,0.002159812,2.6901238,2.9, Calibration,carbon
11374,2.753700515,0.217158059,1.4854293,1.62, Calibration,carbon
11380,4.585248642,0.331396885,2.4583228,2.57, Calibration,carbon
11386,5.825407266,0.061868906,2.943638,3.3, Calibration,carbon
11392,1.656255718,0.180137519,0.9181966,1.05, Calibration,carbon
11398,2.141288403,0.201980945,1.1716347,1.2965059, Calibration,carbon
11404,4.691045122,0.26011674,2.475581,2.7, Calibration,carbon
11410,3.605612735,0.285119792,1.9453663,2.09, Calibration,carbon
11416,4.83554396,0.280436188,2.55799,2.7548666, Calibration,carbon
11422,1.534946594,0.152607527,0.84377706,0.8, Calibration,carbon
11428,1.59597461,0.133950069,0.86496234,0.37, Calibration,carbon
11435,9.210433232,0.203036534,4.5036983,5.4, Calibration,carbon
11441,17.48297215,0.778391841,8.35229,9.4, Calibration,carbon
11446,1.87447465,0.221569414,1.048022,1.31, Calibration,carbon
11452,5.184391864,0.088518731,2.6364553,3, Calibration,carbon
11458,1.536035471,0.152628966,0.8443322,1.1684204, Calibration,carbon
11465,8.9174958,0.161282612,4.3781066,5.5, Calibration,carbon
11470,3.373215791,0.108449581,1.7408327,2.1, Calibration,carbon
11477,16.62566842,0.78707684,7.919296,7.8, Calibration,carbon
11482,2.018464073,0.185647265,1.1020557,1.21, Calibration,carbon
11488,4.205898751,0.295680057,2.2507894,2.3, Calibration,carbon
11494,6.258763749,0.21132521,3.2350445,2.461, Calibration,carbon
11500,1.433825146,0.117296327,0.77556074,0.19655427, Calibration,carbon
11506,3.101216037,0.10628156,1.6037488,1.7, Calibration,carbon
11513,8.603323418,0.173266846,4.2150283,4.518926, Calibration,carbon
11518,5.034505104,0.23352697,2.634016,2.9, Calibration,carbon
11524,3.404456274,0.138439043,1.7714477,2, Calibration,carbon
11530,4.741486279,0.013143333,2.3773148,2.9, Calibration,carbon
11536,3.389065527,0.156704403,1.772885,2.0322502, Calibration,carbon
11542,3.215875723,0.157246015,1.6865609,1.9, Calibration,carbon
11548,4.644743062,0.180292226,2.2322254,2.1, Calibration,carbon
11554,2.122020127,0.229676603,1.1758484,1.48, Calibration,carbon
11561,9.405735633,0.148195884,4.62877,4.88, Calibration,carbon
11566,2.832560246,0.097629602,1.4650949,1.55, Calibration,carbon
11572,6.11187678,0.160463994,3.1361704,3.4, Calibration,carbon
11578,6.260350013,0.237524247,3.2489371,3.231, Calibration,carbon
11584,2.29087199,0.024513137,1.1331794,1.3, Calibration,carbon
11590,3.51268816,0.117357015,1.8150226,1.7, Calibration,carbon
11596,1.433825146,0.117296327,0.77556074,0.81, Calibration,carbon
11602,1.433825146,0.117296327,0.77556074,0.81, Calibration,carbon
11608,4.101768482,0.292562496,2.1971655,1.964, Calibration,carbon
11614,3.541375678,0.285896737,1.9136362,1.9, Calibration,carbon
11621,16.38530031,0.653191243,7.8660545,8.8, Calibration,carbon
11626,5.34818168,0.165873572,2.7570276,3.5, Calibration,carbon
11632,2.329039031,0.147164172,1.2381016,1.4, Calibration,carbon
11638,3.439954099,0.132995787,1.786475,1.9, Calibration,carbon
11645,12.55949787,0.379341165,6.0900784,6.85, Calibration,carbon
11650,2.830446325,0.274143137,1.5522947,1.7, Calibration,carbon
11657,8.976889381,0.173792609,4.4015484,4.3, Calibration,carbon
11662,3.276455555,0.264151421,1.7703035,2.350187, Calibration,carbon
11668,1.99159459,0.156114542,1.0738546,1.2721125, Calibration,carbon
11674,4.739447701,0.28676213,2.513105,2.73, Calibration,carbon
11681,14.72983283,0.549383346,7.0902247,7.57, Calibration,carbon
11686,3.207459016,0.118716283,1.5443714,1.6, Calibration,carbon
11693,9.580278229,0.041435074,4.7694216,5.7, Calibration,carbon
11699,11.74721645,0.311164125,5.718026,6.1, Calibration,carbon
11704,3.70868052,0.177011362,1.942846,1.9, Calibration,carbon
11711,18.83458257,0.941706896,8.946438,10.023913, Calibration,carbon
11716,5.624042931,0.171244678,2.8976438,3.8, Calibration,carbon
11722,1.433825146,0.117296327,0.77556074,0.66, Calibration,carbon
11728,1.433825146,0.117296327,0.77556074,0.66, Calibration,carbon
11734,1.433825146,0.117296327,0.77556074,0.66, Calibration,carbon
11740,1.433825146,0.117296327,0.77556074,0.66, Calibration,carbon
11746,5.279304855,0.072540886,2.6759229,3.023987, Calibration,carbon
11754,25.40644853,1.614401029,11.896024,13, Calibration,carbon
11759,8.563144632,0.149763056,4.206691,4.7, Calibration,carbon
11764,5.457531084,0.217614065,2.8375726,3, Calibration,carbon
11770,1.864030821,0.244497555,1.0542642,1.1, Calibration,carbon
11780,54.57960178,4.24176838,25.168917,27, Calibration,carbon
11782,3.611438278,0.256538149,1.9339882,2.3, Calibration,carbon
11789,11.33183351,0.40042558,5.465704,5.6, Calibration,carbon
11794,5.893553022,0.175550219,3.0345516,3.29, Calibration,carbon
11800,6.118881535,0.269651103,3.1942663,3.1, Calibration,carbon
11807,14.08800309,0.568957262,6.759523,7.7, Calibration,carbon
11812,2.075337233,0.229845701,1.1525915,1.03, Calibration,carbon
11819,6.489365017,0.16423663,3.3268008,3.6, Calibration,carbon
11824,4.138337777,0.115572288,2.126955,2.4, Calibration,carbon
11831,12.29835554,0.305027441,5.996664,6, Calibration,carbon
11837,6.307142896,0.117337065,3.21224,3.3, Calibration,carbon
11842,1.433825146,0.117296327,0.77556074,0.88, Calibration,carbon
11848,1.433825146,0.117296327,0.77556074,0.88, Calibration,carbon
11854,1.433825146,0.117296327,0.77556074,0.88, Calibration,carbon
11860,1.73045101,0.208278038,0.9693645,1.3, Calibration,carbon
11866,3.799051123,0.316848916,2.05795,2.0504124, Calibration,carbon
11872,2.267251775,0.19747205,1.2323619,1.36, Calibration,carbon
11878,3.587776188,0.207372423,1.8975743,1.8, Calibration,carbon
11884,2.982763131,0.220334927,1.601549,1.7841961, Calibration,carbon
11890,2.512878296,0.085830811,1.2993546,1.2, Calibration,carbon
11897,11.55964293,0.265775817,5.6469336,5.9, Calibration,carbon
11902,6.306007185,0.140385828,3.2231965,3.7, Calibration,carbon
11908,2.336827653,0.216534955,1.2766813,1.4, Calibration,carbon
11914,2.994745901,0.211770842,1.6032584,1.4, Calibration,carbon
11920,1.456266269,0.135811702,0.796039,0.97605366, Calibration,carbon
11927,7.89843216,0.063540077,3.980986,4.2, Calibration,carbon
11932,2.098713452,0.222475713,1.1605946,1.1891459, Calibration,carbon
11938,2.367349366,0.195751925,1.2815506,1.3, Calibration,carbon
11944,1.473760747,0.147560455,0.8106606,0.9, Calibration,carbon
11950,4.128757756,0.146294792,2.1375263,2.4, Calibration,carbon
11956,3.005793441,0.064577948,1.5351857,1, Calibration,carbon
11964,24.30032634,1.487071028,11.406628,12.9, Calibration,carbon
11968,3.52400599,0.28814878,1.9060774,2.03, Calibration,carbon
11974,5.963063673,0.168634459,3.065849,3.2, Calibration,carbon
11980,1.738435563,0.236439649,0.9874376,1.1, Calibration,carbon
11986,1.433825146,0.117296327,0.77556074,0.5889743, Calibration,carbon
11992,3.940469349,0.262329018,2.1013992,2.231, Calibration,carbon
11998,1.433825146,0.117296327,0.77556074,0.5255531, Calibration,carbon
12004,4.043646406,0.301886965,2.1727667,2.35, Calibration,carbon
12010,2.009805794,0.205479031,1.1076424,1.23, Calibration,carbon
12016,3.137345021,0.129297788,1.6333214,1.65, Calibration,carbon
12022,1.433825146,0.117296327,0.77556074,1.2, Calibration,carbon
12028,1.433825146,0.117296327,0.77556074,1.2, Calibration,carbon
12034,1.433825146,0.117296327,0.77556074,1.2, Calibration,carbon
12040,1.433825146,0.117296327,0.77556074,1.2, Calibration,carbon
12046,1.433825146,0.117296327,0.77556074,1.2, Calibration,carbon
12052,5.065439792,0.287582783,2.6765113,2.83, Calibration,carbon
12058,3.358045662,0.15537635,1.756711,1.8, Calibration,carbon
12064,2.256371475,0.222040677,1.2392061,1.3, Calibration,carbon
12070,1.433825146,0.117296327,0.77556074,0.42, Calibration,carbon
12076,1.433825146,0.117296327,0.77556074,0.42, Calibration,carbon
12082,1.433825146,0.117296327,0.77556074,0.42, Calibration,carbon
12088,6.755374311,0.1132437,3.434309,4, Calibration,carbon
12095,21.49976414,1.285500219,10.107132,10, Calibration,carbon
12101,10.00369369,0.172513118,4.9155903,5.4, Calibration,carbon
12106,2.915974906,0.077443072,1.496709,1.9, Calibration,carbon
12112,1.519389797,0.16208012,0.84073496,0.98, Calibration,carbon
12118,1.445068854,0.127927762,0.7864983,0.99, Calibration,carbon
12125,6.142338934,0.194616137,3.1684775,3.4, Calibration,carbon
12131,8.803585283,0.018274077,4.4109297,4.4649196, Calibration,carbon
12136,2.637001265,0.20194031,1.4194708,1.8, Calibration,carbon
12143,15.66404348,0.553794914,7.5551243,8, Calibration,carbon
12148,4.113356548,0.293041271,2.203199,2.19, Calibration,carbon
12154,1.487298271,0.146666744,0.8169825,1.0207187, Calibration,carbon
12160,4.492420238,0.22097202,2.3566961,2.465, Calibration,carbon
12167,11.0472404,0.388496543,5.329372,6.2, Calibration,carbon
12172,1.996158693,0.194200422,1.0951796,1.2213392, Calibration,carbon
12179,6.258560677,0.257127266,3.257844,3.45, Calibration,carbon
12184,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12190,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12196,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12202,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12208,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12214,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12220,1.433825146,0.117296327,0.77556074,0.56, Calibration,carbon
12226,3.32238635,0.213856135,1.7681212,1.95, Calibration,carbon
12232,1.433825146,0.117296327,0.77556074,0.689363, Calibration,carbon
12238,2.260514845,0.222536693,1.2415258,1.2, Calibration,carbon
12246,23.87738005,1.617059391,11.13016,11.4, Calibration,carbon
12250,1.450763845,0.158914185,0.804839,0.8731768, Calibration,carbon
12256,3.477813757,0.214944326,1.846379,1.9, Calibration,carbon
12263,13.69101806,0.443911504,6.6235533,6.112295, Calibration,carbon
12268,1.433825146,0.117296327,0.77556074,0.79, Calibration,carbon
12274,1.433825146,0.117296327,0.77556074,0.79, Calibration,carbon
12280,1.9692333,0.188560699,1.078897,1.31, Calibration,carbon
12286,4.141566247,0.27384141,2.2077038,2.15, Calibration,carbon
12293,15.70496841,0.794760663,7.455104,8.2, Calibration,carbon
12299,5.275598446,0.109068474,2.6923335,2.9, Calibration,carbon
12304,3.110914617,0.151340098,1.6311274,1.9, Calibration,carbon
12311,5.987848257,0.081085229,3.0344667,3.7, Calibration,carbon
12316,3.317967835,0.111148891,1.7145584,1.9, Calibration,carbon
12322,5.517009813,0.148415488,2.8327127,3.3, Calibration,carbon
12328,3.142318686,0.196506222,1.4729062,1, Calibration,carbon
12334,2.729599579,0.018173798,1.3557129,1.5, Calibration,carbon
12340,1.471742088,0.137883132,0.8048126,1, Calibration,carbon
12346,5.247058201,0.187926483,2.7174923,2.9, Calibration,carbon
12352,5.350839902,0.208422373,2.7796311,2.8750658, Calibration,carbon
12358,1.828081705,0.163267038,0.9956744,1.1, Calibration,carbon
12365,15.92159451,0.709236038,7.606179,9, Calibration,carbon
12370,4.690462495,0.256822203,2.4736423,2.56, Calibration,carbon
12377,13.27362098,0.516521832,6.3785496,6.5, Calibration,carbon
12382,4.336144585,0.242055279,2.2891,2.6, Calibration,carbon
12388,1.433825146,0.117296327,0.77556074,0.75933474, Calibration,carbon
12394,3.523235564,0.215823645,1.8695296,1.98, Calibration,carbon
12400,2.486750986,0.25461254,1.3706818,1.3502657, Calibration,carbon
12406,1.5189334,0.145060436,0.8319969,1.1, Calibration,carbon
12413,10.71179199,0.220584869,5.2456036,5.279587, Calibration,carbon
12418,1.433825146,0.117296327,0.77556074,0.6087032, Calibration,carbon
12424,2.402750113,0.097530268,1.2501402,1.3, Calibration,carbon
12430,1.438053131,0.121404291,0.7797287,0.9, Calibration,carbon
12436,3.05758039,0.232829652,1.645205,1.666, Calibration,carbon
12442,3.773429779,0.299552532,2.0364912,2.2, Calibration,carbon
12448,1.433825146,0.117296327,0.77556074,0.6392257, Calibration,carbon
12454,4.293819342,0.210456763,2.0416813,2, Calibration,carbon
12460,3.746680096,0.338617965,2.042649,2, Calibration,carbon
12466,2.032974501,0.187256555,1.1101155,1.1, Calibration,carbon
12473,11.97605986,0.079254095,5.948403,6.2, Calibration,carbon
12479,11.24640168,0.058465849,5.593968,4.9, Calibration,carbon
12484,3.754005334,0.272930721,2.013468,2, Calibration,carbon
12490,5.026798553,0.268468075,2.6476333,3.2, Calibration,carbon
12496,1.88280366,0.190805454,1.0368046,1.18, Calibration,carbon
12502,1.433825146,0.117296327,0.77556074,0.32713872, Calibration,carbon
12508,2.202837264,0.208525146,1.2056812,0.9, Calibration,carbon
12514,1.433825146,0.117296327,0.77556074,0.44723365, Calibration,carbon
12521,7.302990035,0.060447618,3.6817188,3.8, Calibration,carbon
12526,1.436631821,0.130410888,0.78352135,0.8, Calibration,carbon
12532,1.433825146,0.117296327,0.77556074,0.59, Calibration,carbon
12538,1.433825146,0.117296327,0.77556074,0.59, Calibration,carbon
12544,1.433825146,0.117296327,0.77556074,0.59, Calibration,carbon
12550,1.433825146,0.117296327,0.77556074,0.59, Calibration,carbon
12556,1.433825146,0.117296327,0.77556074,0.59, Calibration,carbon
12562,1.573758977,0.151193602,0.8624763,1.1, Calibration,carbon
12568,2.09403213,0.229856648,1.1619444,1.0557203, Calibration,carbon
12578,65.50211279,5.427005219,30.037554,32.8, Calibration,carbon
12580,1.433825146,0.117296327,0.77556074,0.8910716, Calibration,carbon
12586,3.168201961,0.20519229,1.6866971,1.7212509, Calibration,carbon
12592,5.235746233,0.21080366,2.723275,2.8, Calibration,carbon
12600,16.46669042,0.717927334,7.8743815,8.54, Calibration,carbon
12604,5.48757316,0.288247572,2.8879104,3, Calibration,carbon
12610,5.166824777,0.266858619,2.7168417,2.7, Calibration,carbon
12616,1.433825146,0.117296327,0.77556074,0.42298168, Calibration,carbon
12622,3.001815095,0.115476356,1.5586457,1.4, Calibration,carbon
12628,1.466620341,0.121496543,0.79405844,0.8, Calibration,carbon
12634,5.696476943,0.206073278,2.951275,3.02, Calibration,carbon
12640,4.35164561,0.095524648,2.2235851,2.5, Calibration,carbon
12646,1.486977763,0.151013427,0.8189956,1.2025893, Calibration,carbon
12652,2.660816361,0.151891778,1.4063541,1.54, Calibration,carbon
12658,2.168767929,0.190897227,1.1798326,1.18, Calibration,carbon
12664,3.956802279,0.323217481,2.1400099,2.229, Calibration,carbon
12670,5.555828866,0.134968463,2.8453987,3.23, Calibration,carbon
12676,4.535096298,0.207117687,2.1639893,2.1, Calibration,carbon
12683,5.121586467,0.282413816,2.7020001,2.7, Calibration,carbon
12688,8.180898134,0.042178687,4.1115384,4.255, Calibration,carbon
12694,6.367651858,0.218833051,3.2932425,3.501, Calibration,carbon
12701,19.28489504,1.169916248,9.057489,9.737262, Calibration,carbon
12707,22.12562937,1.288665716,10.418482,11.1, Calibration,carbon
12712,4.631282662,0.075224067,2.3532534,2.4117768, Calibration,carbon
12718,2.482480423,0.180394752,1.3314376,1.5, Calibration,carbon
12724,4.710749956,0.275665907,2.493208,2.627, Calibration,carbon
12730,3.223681965,0.138533554,1.6811078,2, Calibration,carbon
12736,1.440910652,0.124374435,0.78264254,0.83, Calibration,carbon
12742,3.073980085,0.244740971,1.6593605,1.9, Calibration,carbon
12748,6.20667772,0.229230598,3.2179542,3.56, Calibration,carbon
12754,4.292939521,0.076708651,2.1081154,2.5, Calibration,carbon
12760,3.665283491,0.015218924,1.8402512,1.9, Calibration,carbon
12766,1.767932134,0.172318382,0.97012526,1.04, Calibration,carbon
12773,11.4262499,0.315188802,5.5555305,6.5, Calibration,carbon
12778,1.940720367,0.150175285,1.0454478,1.01736, Calibration,carbon
12784,3.505093376,0.112484654,1.808789,1.8884176, Calibration,carbon
12791,11.32647552,0.439002418,5.4437366,7.4, Calibration,carbon
12796,1.601671052,0.118133355,0.8599022,1.2, Calibration,carbon
12803,16.59237519,0.735802084,7.9282866,9, Calibration,carbon
12808,4.367411384,0.333497277,2.3504543,2.58, Calibration,carbon
12814,5.302311951,0.264105743,2.7832088,2.8, Calibration,carbon
12821,7.206856539,0.065150449,3.6360035,4.013888, Calibration,carbon
12826,1.765362362,0.203653714,0.98450804,0.9536184, Calibration,carbon
12832,1.433825146,0.117296327,0.77556074,0.61, Calibration,carbon
12838,1.433825146,0.117296327,0.77556074,0.61, Calibration,carbon
12844,1.433825146,0.117296327,0.77556074,0.61, Calibration,carbon
12850,1.433825146,0.117296327,0.77556074,0.61, Calibration,carbon
12856,4.800077305,0.309938564,2.555008,2.72, Calibration,carbon
12862,2.611135039,0.197299209,1.4042171,1.413835, Calibration,carbon
12868,5.318459216,0.060281094,2.6893702,3.3150191, Calibration,carbon
12874,1.433825146,0.117296327,0.77556074,0.37045065, Calibration,carbon
12880,3.249271047,0.199461568,1.7243663,1.92, Calibration,carbon
