"","type","variable","obs","pred","lower","upper"
"6079","validation","clay",22.3400002,26.519074914563,25.4266139271035,27.6507723494447
"6080","validation","clay",28,26.6384212227199,24.8694877940768,30.2951174673717
"6081","validation","clay",2,7.01493975527562,1.53251507387309,9.91820749012848
"6082","validation","clay",21,14.8331934097125,12.0088887994332,16.556769320788
"6083","validation","clay",22,23.5235483498458,23.0606913489335,24.4269826196284
"6084","validation","clay",19,14.6222386728341,12.3861877758576,15.4298667508151
"6085","validation","clay",39,30.1166842858857,29.2018515970996,30.7723767335211
"6086","validation","clay",28,29.069138472589,28.2856003430626,30.6420334262033
"6087","validation","clay",4,5.88345324840667,3.95433150878258,8.0547097258713
"6088","validation","clay",23,25.0565990871841,23.8131832719845,25.6765583396418
"6089","validation","clay",2.70000005,4.95226225939878,3.36827268560975,6.90330480885515
"6090","validation","clay",4,4.03435572151302,2.29153007620166,5.37789479046633
"6091","validation","clay",45.8600006,47.9926541584258,46.4574091620245,49.0018622963864
"6092","validation","clay",13.6800003,19.6293296980709,17.1263052551465,20.6231492971305
"6093","validation","clay",63,61.049646912629,59.0375005461803,64.3781078131452
"6094","validation","clay",29,45.5415856400024,42.8606546945524,50.5193308103435
"6095","validation","clay",60,66.3912107520032,61.6640076326153,70.5763337468303
"6096","validation","clay",45,35.897253672477,34.3843286578105,36.976056821013
"6097","validation","clay",5,10.1433914797223,7.36813213650107,11.9612048846494
"6098","validation","clay",27,29.0400677239094,28.1980655056557,30.0570227857681
"6099","validation","clay",33,35.1510372388106,33.8583510202635,35.6707885444065
"6100","validation","clay",4,3.55081385186939,1.90040397639944,4.04764580615272
"6101","validation","clay",13.4499998,18.7143811203146,17.1237458494586,20.3069998050558
"6102","validation","clay",6,13.1404497842013,11.5516865372503,15.2072079311714
"6103","validation","clay",14.4799995,11.0727524615159,9.90466649507542,11.6206309432333
"6104","validation","clay",2.1099999,0.934727227732807,-0.453680509619546,2.61811586270403
"6105","validation","clay",22.0799999,20.8403085281186,18.8546934733625,23.6052410184105
"6106","validation","clay",11,13.342549188289,12.235224372506,14.1039541388996
"6107","validation","clay",40.9799995,41.8308219155312,40.0518349297248,42.4176444982383
"6108","validation","clay",36,31.4691638868061,29.4847094136654,33.1202719901857
"6109","validation","clay",20,16.9544639269301,16.4578288370191,17.9579601031279
"6110","validation","clay",25,20.2456493191085,19.4954790778031,20.6049354939031
"6111","validation","clay",10,8.26491380647496,7.04878805394413,9.0188570244281
"6112","validation","clay",24,25.4179058307203,23.3215921804589,27.8067176968423
"6113","validation","clay",4.09000015,2.01848387947783,-0.476641852656376,3.99738969113617
"6114","validation","clay",10.1199999,8.03803887356081,4.87916871926466,9.22831031027548
"6115","validation","clay",5.86000013,1.54450240449471,-2.1558700202505,2.38323899851298
"6116","validation","clay",26.1000004,30.3301562638207,27.5613806279829,32.2252091142103
"6117","validation","clay",55,64.3638340468408,60.53018730892,70.7075839184486
"6118","validation","clay",7,5.63306261375915,5.08280057486819,6.69303455285754
"6119","validation","clay",43,34.6052221762312,32.9017232106982,35.8507786436654
"6120","validation","clay",30,32.624690799775,30.8283703911417,33.8708446187479
"6121","validation","clay",16.4200001,24.4706650689705,21.6672087489637,26.6441064915888
"6122","validation","clay",5,13.6015797824684,12.5136270959461,15.0560355962604
"6123","validation","clay",10,5.65427552804235,4.40380903226169,7.06911909263567
"6124","validation","clay",2,2.23704962820022,1.58183404577306,3.1256818975025
"6125","validation","clay",4,5.21707306255662,3.4827287533234,6.48060284063971
"6126","validation","clay",25,23.6889338085149,22.6913179568898,24.6115588226791
"6127","validation","clay",31.6399994,33.1330025409955,31.3379078381982,34.8218587114933
"6128","validation","clay",6.71999979,6.65743877842771,5.25277073461506,7.52728241424749
"6129","validation","clay",20,12.0800293600419,7.96328885200553,15.1131078088195
"6130","validation","clay",1,2.42849650579049,1.42929166016431,3.80066768797025
"6131","validation","clay",25,22.4862200508591,21.9261298727795,24.1023082178282
"6132","validation","clay",26,22.1273348233378,21.5585952264185,22.6305170169925
"6133","validation","clay",71.6900024,54.7766589799098,49.5761841751667,64.7920694945067
"6134","validation","clay",23,25.3486787851109,22.0172438976371,27.0438508324013
"6135","validation","clay",45,44.3601629728248,41.6199350586301,47.301860151249
"6136","validation","clay",22,22.6109672405315,21.6069250568324,23.8499038645158
"6137","validation","clay",16,21.7785368003176,18.3664758836479,23.7070682444546
"6138","validation","clay",49,47.0184544012871,44.0938245353977,48.5967922215419
"6139","validation","clay",20,20.4938065746128,19.4386972080241,21.0957664327757
"6140","validation","clay",1,3.45975413846327,-0.757352515995547,5.73303285368366
"6141","validation","clay",6.28999996,6.93105400087295,4.85687958414025,7.76498031456109
"6142","validation","clay",18.5699997,19.3405800016462,18.7942007301044,20.6725401053076
"6143","validation","clay",22,27.0855624996973,24.4603429440413,30.192387356563
"6144","validation","clay",21,29.2966804396144,28.4143428750319,30.985979164961
"6145","validation","clay",10,16.1097747054934,14.4966409668048,17.6004002153693
"6146","validation","clay",13,14.5390414804583,13.864385217699,14.9935672403989
"6147","validation","clay",10,6.202638575628,3.98781506720973,7.49935595534043
"6148","validation","clay",1,0.0526050417793478,-2.20176938877327,2.02610123997463
"6149","validation","clay",41.0999985,33.7127833278025,32.0930981476846,35.6237208583316
"6150","validation","clay",48,41.1609691115278,40.2272445022565,42.6349525912288
"6151","validation","clay",26,23.0251167984266,21.2385039509,23.4368695875852
"6152","validation","clay",22.8799992,21.0717187671066,20.2179765634068,21.9740872426315
"6153","validation","clay",41.1500015,71.3088587235281,63.7716348975321,72.1326340746553
"6154","validation","clay",54,52.5816066788198,50.0921599194812,54.482228355878
"6155","validation","clay",33.1800003,30.7384290198498,28.8841027195845,32.5968089827034
"6156","validation","clay",42.75,58.4383297078996,56.4086799833505,60.0303439741351
"6157","validation","clay",54.8100014,60.6793439777644,59.0633608183813,61.8815545486659
"6158","validation","clay",7,13.9216062306337,12.8271127081167,15.1465856662697
"6159","validation","clay",14.4300003,14.2140141215836,11.5195641710519,15.9425804440556
"6160","validation","clay",30.1599998,28.8768907525425,24.8171803544382,30.6023892222651
"6161","validation","clay",29.8799992,33.4650909802363,32.0840270967472,34.4318240407897
"6162","validation","clay",25,24.2994055596356,23.8056176101732,25.5551522939614
"6163","validation","clay",12.1199999,11.1809024185749,10.3311129301651,12.3213592321964
"6164","validation","clay",13,22.7011558121686,21.5546559395144,23.4940190221885
"6165","validation","clay",16,17.8698406009516,15.581980884045,19.5369204862234
"6166","validation","clay",14,13.1494006961061,10.9989139719474,14.9784080709128
"6167","validation","clay",33,34.1402008316783,32.8781423817175,34.9162985214466
"6168","validation","clay",3,0.166368587277717,-1.65941074496399,2.52937821433927
"6169","validation","clay",35.5800018,49.877037743467,39.2602752065694,68.8078072771603
"6170","validation","clay",30,28.6416573033716,27.6772245597699,29.6703474176368
"6171","validation","clay",8,2.82842060230627,1.98289363897841,3.30037705368192
"6172","validation","clay",11,10.2086264198167,8.92847309920878,11.1851376109186
"6173","validation","clay",4,2.40230234023899,0.972821183285057,4.50419014675222
"6174","validation","clay",22,20.3241919248471,16.170530764667,22.5857629520625
